321.576552359,(0.1, -0.336, -0.796)
321.460299159,(0.196, 0.176, -1.244)
321.315345959,(-0.108, -0.36, -1.168)
321.178442759,(-0.728, -0.092, -0.47600000000000003)
321.080127059,(-0.5720000000000001, 0.028, -1.1400000000000001)
320.962298859,(-0.492, -0.188, -0.556)
320.803345659,(-0.16, 0.20400000000000001, -1.068)
320.681404959,(0.20800000000000002, -0.308, -0.10400000000000001)
320.594114259,(-0.384, -0.316, -0.492)
320.506123559,(-0.312, -0.096, -0.916)
320.392932859,(-0.14400000000000002, 0.004, -0.58)
320.275192159,(0.41200000000000003, -0.352, -0.452)
320.187201459,(0.224, -0.624, -0.47600000000000003)
320.090110759,(-0.04, -0.424, -0.772)
319.973420059,(-0.364, 0.132, -0.848)
319.844566859,(-0.164, 0.46, -1.516)
319.721576159,(0.228, 0.332, -1.836)
319.603485459,(0.124, -0.20800000000000002, -1.48)
319.465619759,(-0.256, 0.028, -0.968)
319.343416559,(-0.156, 0.064, -1.032)
319.239938359,(-0.016, 0.364, -1.252)
319.112047659,(0.096, -0.14400000000000002, 0.064)
318.977944459,(-0.216, 0.512, -1.436)
318.848741259,(-0.10400000000000001, -0.052000000000000005, 0.112)
318.712275559,(-0.036000000000000004, -0.256, -1.084)
318.588847359,(0.004, 0.10400000000000001, -1.436)
318.490356659,(0.17200000000000001, -0.108, -1.08)
318.501153459,(-0.004, 0.488, -1.1400000000000001)
318.493575259,(-0.396, 0.17200000000000001, -0.256)
318.34818456,(0.14400000000000002, 0.23600000000000002, -0.368)
318.20095636,(0.788, 0.372, -1.02)
318.09345316,(0.492, 0.108, -1.492)
318.00983746,(0.352, 0.084, -1.3920000000000001)
317.90845926,(0.212, 0.07200000000000001, -1.124)
317.79334356,(-0.028, 0.088, -0.656)
317.68129036,(-0.152, 0.148, -1.292)
317.55619966,(-0.076, 0.17200000000000001, -0.884)
317.43592146,(0.38, 0.068, -1.524)
317.32115576,(-0.32, 0.076, -0.044)
317.20472756,(0.584, -0.16, -0.784)
317.10317436,(0.068, -0.26, -0.584)
317.00284616,(0.164, -0.08, -0.856)
316.90286796,(0.23600000000000002, -0.132, -1.096)
316.79028976,(0.076, 0.024, -0.9520000000000001)
316.66791156,(-0.544, -0.16, -0.58)
316.56959586,(-0.06, -0.18, -0.256)
316.45089266,(-0.064, -0.116, -0.604)
316.31591446,(-0.304, -0.20400000000000001, -2.0)
316.21821126,(-0.22, -0.12, 0.356)
316.11167056,(0.096, 0.12, -0.604)
315.99917986,(0.044, 0.012, -0.812)
315.87750166,(-0.372, -0.076, -1.02)
315.71294846,(-0.128, -0.22, -0.756)
315.51584526,(0.28, -0.468, -1.432)
315.33694206,(0.192, -0.356, -0.768)
315.18927636,(-0.292, -0.42, -0.64)
315.06514816,(-0.392, -0.148, -1.248)
314.96998246,(0.488, 0.352, -1.3)
314.86729176,(-0.5720000000000001, -0.364, -0.1)
314.91991356,(-0.1, -0.324, -0.1)
315.12898536,(-0.76, -0.084, -1.536)
315.41208216,(0.296, -0.064, -1.204)
315.84952896,(0.06, -0.23600000000000002, -0.868)
316.39600076,(-0.34, -0.02, -0.672)
316.99304756,(-0.628, -0.17200000000000001, -0.68)
317.67951936,(0.14, -0.464, -0.432)
318.395216159,(-0.372, -0.388, -0.008)
318.970212959,(0.152, -0.356, -0.14)
319.365222259,(0.044, 0.168, -0.896)
319.595206559,(-0.444, -0.068, -1.02)
319.779428359,(0.20400000000000001, 0.156, -0.132)
319.846662659,(-0.352, -0.064, -0.6960000000000001)
319.756396959,(0.044, -0.368, -1.288)
319.629468759,(0.388, 0.084, -1.604)
319.505340559,(0.012, -0.276, -0.07200000000000001)
319.408424859,(-0.28, -0.34400000000000003, 0.308)
319.285609159,(-0.328, -0.04, -0.8240000000000001)
319.097693459,(-0.28, -0.34400000000000003, -0.14)
318.918527759,(0.212, -0.116, -0.424)
318.792912059,(0.184, -0.168, -1.6)
318.652333859,(0.128, 0.41200000000000003, -0.9480000000000001)
318.531093159,(-0.4, 0.04, -1.58)
318.440127459,(-0.132, 0.228, -1.156)
318.30068676,(-0.404, -0.096, -0.516)
318.13884606,(0.5720000000000001, 0.18, -1.5)
318.01900536,(-0.648, 0.3, -0.588)
317.92838966,(0.216, -0.276, -1.3880000000000001)
317.84223646,(0.136, -0.356, -0.9560000000000001)
317.72650826,(-0.12, -0.20400000000000001, -1.352)
317.56510506,(-0.04, 0.136, -0.304)
317.40116436,(0.064, 0.116, -0.792)
317.27546116,(0.28400000000000003, 0.07200000000000001, -0.364)
317.14722046,(-0.16, -0.256, -1.604)
317.02291726,(-1.1520000000000001, -0.14400000000000002, -1.484)
316.90640156,(0.2, -0.228, -0.168)
316.76976086,(0.156, 0.20400000000000001, -1.336)
316.63417016,(-0.244, -0.276, -0.704)
316.50916696,(-0.352, -0.116, -0.528)
316.34015126,(-0.536, 0.188, -0.972)
316.09361056,(-0.23600000000000002, -0.244, -0.8160000000000001)
315.83551986,(-0.07200000000000001, -0.18, -1.72)
315.66440416,(0.268, 0.04, -1.588)
315.56407596,(0.152, -0.464, -1.304)
315.46243526,(0.26, -0.296, -1.02)
315.36901956,(-0.6960000000000001, -0.088, -0.54)
315.40904136,(-0.536, 0.07200000000000001, -1.232)
315.42972566,(0.17200000000000001, 0.24, -0.228)
315.25825996,(-0.256, -0.184, -1.476)
315.02099426,(-0.132, 0.06, -1.62)
314.82389106,(-0.088, 0.252, -1.056)
314.69101286,(0.464, -0.004, -1.732)
314.67433466,(-0.132, 0.108, -1.616)
314.76466896,(-0.168, 0.168, -0.184)
314.74851576,(-0.524, 0.3, -0.444)
314.60548756,(0.044, -0.196, -0.9440000000000001)
314.41389686,(0.38, -0.084, -1.3920000000000001)
314.24785616,(-0.10400000000000001, 0.552, -1.036)
314.13991546,(-0.20400000000000001, -0.12, -1.272)
314.000124761,(-0.14, 0.132, -0.20800000000000002)
313.860596561,(-0.124, 0.36, -1.52)
313.733318361,(-0.36, 0.36, -0.544)
313.588540161,(-0.116, 0.016, -0.504)
313.434224461,(0.428, 0.42, -1.252)
313.249458761,(0.5640000000000001, -0.08, -0.224)
313.084030561,(-0.46, -0.216, -0.44)
312.966639861,(0.016, 0.148, -1.408)
312.861499161,(-0.148, 0.108, -0.552)
312.723808461,(0.068, -0.032, -0.47600000000000003)
312.572292761,(1.072, 0.256, -1.024)
312.386302061,(0.044, 0.34, -0.38)
312.220523861,(0.192, 0.244, -0.752)
312.085370661,(0.592, -0.156, -0.464)
311.935954961,(-0.004, -0.42, -1.368)
311.740251761,(-0.41600000000000004, -0.528, -1.188)
311.563798561,(0.168, 0.36, -1.6320000000000001)
311.471782861,(0.116, -0.076, -1.004)
311.339254661,(-0.184, -0.176, -0.40800000000000003)
311.159038961,(-0.02, -0.20800000000000002, -1.268)
311.018460761,(0.168, 0.316, -0.928)
310.925745061,(0.176, 0.16, -1.064)
310.814216861,(-0.06, -0.516, -1.592)
310.701026161,(0.304, -0.06, -1.372)
310.581185461,(0.20800000000000002, 0.056, -0.548)
310.410769761,(0.228, -0.48, -0.784)
310.204566561,(0.02, 0.224, -0.812)
310.054625861,(0.176, 0.068, -0.272)
309.959372661,(0.0, -0.036000000000000004, -1.304)
309.823606961,(-0.22, 0.024, -0.596)
309.658441261,(-0.26, -0.17200000000000001, -0.64)
309.509638062,(-0.152, 0.256, -0.656)
309.358297362,(0.04, -0.012, -0.396)
309.207394162,(-0.14, 0.108, -0.772)
309.080903462,(-0.08, -0.084, -1.556)
308.950912762,(0.128, 0.16, -0.9400000000000001)
308.817334562,(0.248, -0.028, -1.604)
308.651293862,(0.248, 0.164, -1.096)
308.481140662,(0.064, -0.07200000000000001, -1.24)
308.456762462,(0.68, -0.34800000000000003, -0.9520000000000001)
308.458721762,(-0.308, 0.52, -1.808)
308.342731062,(0.032, 0.02, -0.884)
308.172315362,(-0.04, -0.356, -1.1520000000000001)
308.022462162,(-0.036000000000000004, -0.804, -0.8)
307.926771462,(-0.47200000000000003, -0.276, -1.016)
307.817605762,(-0.056, 0.192, -0.8280000000000001)
307.662065062,(-0.9520000000000001, -0.268, -1.288)
307.456999362,(0.23600000000000002, -0.132, -1.1320000000000001)
307.471208662,(0.232, -0.18, -1.548)
307.836467962,(0.596, -0.244, -0.22)
308.330089762,(-0.224, 0.20800000000000002, -0.492)
308.863436562,(0.504, -0.532, -0.772)
309.468970862,(0.656, -0.184, -1.336)
310.093930161,(-0.188, -0.128, -0.56)
310.693426961,(0.10400000000000001, -0.124, -1.092)
311.288636261,(-0.296, -0.272, -1.004)
311.844120561,(0.02, -0.192, -1.788)
312.358567361,(-0.744, -0.20400000000000001, -0.988)
312.887276661,(-0.4, -0.748, -1.0)
313.410035961,(-0.4, -0.16, -0.78)
314.03657026,(0.052000000000000005, -0.41200000000000003, 0.64)
314.86251706,(-0.196, 0.36, -0.932)
315.71296386,(-0.444, 0.3, -1.22)
316.47932316,(0.388, 0.404, -0.436)
317.20578246,(0.028, 0.116, -1.192)
317.89260426,(-0.128, -0.196, -1.252)
318.508988559,(-0.016, -0.268, -1.016)
319.128522859,(-0.06, -0.024, -1.368)
319.727319659,(0.264, -0.108, -1.02)
320.331891459,(0.76, 0.088, -1.8960000000000001)
321.056863259,(-0.54, 0.184, -1.78)
321.895410059,(-0.47600000000000003, -0.47600000000000003, -0.708)
322.784356858,(-0.988, -0.096, -1.8760000000000001)
323.640928658,(-0.116, -0.524, 0.252)
324.571000458,(-0.364, 0.468, -1.32)
325.535459758,(-0.324, 0.18, -1.48)
326.438931558,(0.196, -0.392, -1.536)
327.387903357,(-0.328, 0.168, -1.4000000000000001)
328.369862657,(-0.464, -0.036000000000000004, -0.376)
329.328634457,(0.256, -0.432, -0.47200000000000003)
330.297643757,(0.364, -0.168, -0.624)
331.381278057,(-0.17200000000000001, 0.23600000000000002, -1.3920000000000001)
332.437262356,(-0.34, -0.14, -1.248)
