265,-285
343.487786068,-285.0,0.0
344.032127732,-285.0,0.0
344.558909988,-285.0,0.0
345.068132836,-285.0,0.0
345.594915092,-285.0,0.0
346.156816165,-285.0,0.0
346.683598422,-285.0,0.0
347.210380678,-285.0,0.0
347.737162934,-285.0,0.0
348.790727446,-285.0,0.0
349.317509702,-285.0,0.0
349.82673255,-285.0,0.0
350.353514806,-285.0,0.0
350.862737654,-285.0,0.0
351.38951991,-285.0,0.0
351.916302166,-285.0,0.0
352.460643831,-285.0,0.0
352.987426087,-285.0,0.0
353.496648934,-285.0,0.0
354.023431191,-285.0,0.0
354.550213447,-285.0,0.0
355.11211452,-285.0,0.0
356.183238441,-285.0,0.0
356.692461288,-285.0,0.0
357.201684136,-285.0,0.0
357.728466392,-285.0,0.0
358.272808057,-285.0,0.0
358.799590313,-285.0,0.0
359.326372569,-285.0,0.0
359.835595417,-285.0,0.0
360.362377673,-285.0,0.0
360.889159929,-285.0,0.0
361.433501594,-285.0,0.0
361.977843259,-285.0,0.0
362.539744332,-285.0,0.0
363.04896718,-285.0,0.0
363.558190027,-285.0,0.0
364.102531692,-285.0,0.0
364.61175454,-285.0,0.0
365.120977387,-285.0,0.0
365.700437869,-285.0,0.0
366.262338942,-285.0,0.0
366.824240015,-285.0,0.0
367.36858168,-285.0,0.0
367.895363936,-285.0,0.0
368.439705601,-285.0,0.0
368.966487857,-285.0,0.0
369.52838893,-285.0,0.0
370.072730595,-285.0,0.0
370.599512851,-285.0,0.0
371.143854516,-285.0,0.0
371.68819618,-285.0,0.0
372.197419028,-285.0,0.0
372.759320101,-285.0,0.0
373.303661766,-285.0,0.0
373.830444022,-285.0,0.0
374.374785687,-285.0,0.0
374.901567943,-285.0,0.0
375.445909608,-285.0,0.0
375.990251273,-285.0,0.0
376.517033528,-285.0,0.0
377.026256376,-285.0,0.0
377.570598041,-285.0,0.0
378.097380297,-285.0,0.0
378.624162553,-285.0,0.0
379.150944809,-285.0,0.0
379.677727065,-285.0,0.0
380.169390505,-285.0,0.0
380.696172761,-285.0,0.0
381.240514425,-285.0,0.0
381.767296682,-285.0,0.0
382.294078938,-285.0,0.0
382.820861194,-285.0,0.0
383.34764345,-285.0,0.0
383.856866297,-285.0,0.0
384.383648554,-285.0,0.0
384.875311993,-285.0,0.0
385.38453484,-285.0,0.0
385.928876505,-285.0,0.0
386.455658761,-285.0,0.0
386.982441017,-285.0,0.0
387.491663865,-285.0,0.0
388.000886713,-285.0,0.0
388.527668969,-285.0,0.0
389.054451225,-285.0,0.0
389.581233481,-285.0,0.0
390.108015737,-285.0,0.0
390.634797993,-285.0,0.0
391.179139658,-285.0,0.0
391.723481323,-285.0,0.0
392.250263579,-285.0,0.0
392.777045835,-285.0,0.0
393.286268683,-285.0,0.0
393.830610347,-285.0,0.0
394.374952012,-285.0,0.0
394.919293677,-285.0,0.0
395.446075933,-285.0,0.0
395.972858189,-285.0,0.0
396.517199854,-285.0,0.0
397.026422701,-285.0,0.0
397.570764366,-285.0,0.0
398.097546622,-285.0,0.0
398.60676947,-285.0,0.0
399.133551726,-285.0,0.0
399.695452799,-285.0,0.0
400.239794464,-285.0,0.0
400.76657672,-285.0,0.0
401.310918385,-285.0,0.0
401.855260049,-285.0,0.0
402.382042306,-285.0,0.0
402.92638397,-285.0,0.0
403.453166226,-285.0,0.0
403.997507891,-285.0,0.0
404.559408964,-285.0,0.0
405.121310038,-285.0,0.0
405.665651702,-285.0,0.0
406.192433958,-285.0,0.0
406.736775623,-285.0,0.0
407.281117288,-285.0,0.0
407.843018361,-285.0,0.0
408.369800617,-285.0,0.0
408.914142282,-285.0,0.0
409.458483947,-285.0,0.0
410.002825611,-285.0,0.0
410.512048459,-285.0,0.0
411.091508941,-285.0,0.0
411.635850605,-285.0,0.0
412.18019227,-285.0,0.0
412.724533935,-285.0,0.0
413.2688756,-285.0,0.0
413.795657856,-285.0,0.0
414.33999952,-285.0,0.0
414.866781777,-285.0,0.0
415.393564033,-285.0,0.0
415.937905697,-285.0,0.0
416.482247362,-285.0,0.0
417.009029618,-285.0,0.0
417.535811874,-285.0,0.0
418.080153539,-285.0,0.0
418.589376387,-285.0,0.0
419.116158643,-285.0,0.0
419.642940899,-285.0,0.0
420.187282564,-285.0,0.0
420.731624228,-285.0,0.0
421.808235469,-284.993058237,0.369426049832
422.38521522,-284.982539737,1.04440209952
422.970632319,-284.964705497,1.7449281492
423.572975286,-284.938452145,2.49567919886
424.192107488,-284.903094928,3.26848024851
424.784929615,-284.861184235,4.04390629815
425.394310065,-284.809980383,4.80305734781
425.977182852,-284.75261702,5.62065839743
426.559095666,-284.68621885,6.50948444703
427.140171807,-284.612858377,7.19548549672
427.737449074,-284.530601732,7.84141154642
428.333694601,-284.441172649,8.53003759611
428.928885853,-284.344976695,9.18086364581
429.53129302,-284.239753249,9.90798969548
430.1493283,-284.124150365,10.5946907452
430.774468549,-283.999906678,11.2407917949
431.381250751,-283.871882558,11.9140178446
432.003269643,-283.732852626,12.5993188942
432.615204327,-283.58839648,13.2823449439
433.225316452,-283.436426646,13.9868959936
433.858517807,-283.270449675,14.6881220433
434.598174186,-283.069135284,15.225548093
435.263425801,-282.8896248,15.1009491431
435.913585919,-282.720411629,14.5883751933
436.549143384,-282.56369845,13.8514512437
437.162138041,-282.423808544,12.8551772941
437.752170254,-282.299839693,11.8655533446
438.369460075,-282.180320185,10.958004395
439.005193693,-282.065720231,10.2186304453
439.633836881,-281.960627105,9.49063149567
440.272190326,-281.861656085,8.81303254597
440.877610967,-281.775445788,8.1042835963
441.501289097,-281.69571358,7.28528464667
442.134395912,-281.622143309,6.62833569697
442.78544978,-281.554164113,5.96088674728
443.445830498,-281.493009246,5.29081279758
444.098375783,-281.441269891,4.53341384793
444.760124692,-281.397326844,3.79911489826
445.439597641,-281.361204438,3.04311594861
446.110890976,-281.334623697,2.26751699896
446.773882166,-281.317733143,1.45936804933
447.437041177,-281.309812536,0.684294099688
448.763354645,-281.293594571,0.700569388758
449.42646262,-281.282174317,0.986668427703
450.08937553,-281.262449118,1.70435246645
450.726118938,-281.234259473,2.53492025515
451.336587482,-281.19827997,3.37296929385
451.963749729,-281.153568093,4.0778520826
452.590375183,-281.101875004,4.71590237139
453.199284099,-281.045339177,5.3045764102
453.807533213,-280.982098499,5.93581044899
454.423543283,-280.910639352,6.61691948775
455.021631836,-280.834505451,7.25447102654
455.644501863,-280.748688409,7.84464131534
456.266584618,-280.657339178,8.35384785419
456.870635612,-280.562004168,8.96878939298
457.473795315,-280.461183831,9.48946718182
458.076112355,-280.355445709,9.95694497069
458.694567852,-280.242112421,10.3843565096
459.312055747,-280.123620504,10.8626405484
459.928572445,-280.000174985,11.3226370873
460.569347744,-279.866386616,11.7934398762
461.225718924,-279.723145033,12.310792665
461.872234442,-279.575292758,12.8815117038
462.525422772,-279.418174067,13.5250482426
463.193314695,-279.248751215,14.2338741251
463.867909819,-279.070849779,14.7734575077
464.565387249,-278.878562778,15.4129571402
465.244000357,-278.682848955,16.0877017728
465.88715904,-278.488714502,16.7961951553
466.519677545,-278.289308008,17.4978722878
467.133256714,-278.087290717,18.2238219203
467.752370289,-277.87470969,18.9506028028
468.353019542,-277.661502517,19.5428874353
468.967626348,-277.436223169,20.1300183179
469.595959145,-277.198443494,20.7281217005
470.197475727,-276.962926649,21.382251333
470.772247958,-276.73009259,22.0523409655
471.352140435,-276.487077467,22.737060598
471.921168273,-276.240537134,23.4254377306
472.47904635,-275.990060748,24.1791511131
473.033729306,-275.732586116,24.8999469956
473.569852458,-275.476136229,25.5637191281
474.11048304,-275.209256362,26.2730437606
474.640464705,-274.94034371,26.9032333931
475.18256762,-274.657340535,27.5666730257
475.721017858,-274.367447953,28.2972776582
476.296213777,-274.054970808,28.5131722909
477.312845255,-273.490629355,29.0350562994
477.852017351,-273.184250068,29.6069815578
478.380655144,-272.876827799,30.1795718163
478.8990918,-272.569045859,30.6964683247
479.393208912,-272.27094428,31.1026423333
479.877752005,-271.97367729,31.5290988418
480.359653987,-271.672147604,32.0345241003
480.846333668,-271.362052199,32.5038731088
481.330556153,-271.048133649,32.9551008673
481.790810098,-270.744772661,33.3895373758
482.25578024,-270.432948655,33.8470826343
482.711062989,-270.12217671,34.3170966428
483.163857735,-269.807790799,34.7731456513
483.621485089,-269.485287081,35.1735009098
484.069384881,-269.163965809,35.6554849183
484.514933417,-268.839392111,36.0726314268
484.937165535,-268.526722537,36.5205341853
485.357371939,-268.211335786,36.8901331938
485.76189985,-267.903772777,37.2457672024
486.164021006,-267.593069686,37.6918412109
486.563929479,-267.279523759,38.0980152194
486.961430692,-266.962931561,38.5357767279
487.342811574,-266.653778607,39.0287332364
487.715240309,-266.347280872,39.4533609949
488.074368019,-266.051729485,39.4533609949
488.413326982,-265.815568925,39.4533609949
488.71161087,-265.622346648,39.4533609949
488.9963364,-265.418389801,39.4533609949
489.281061929,-265.246636667,39.4533609949
489.547082455,-265.027709713,39.4533609949
489.845366343,-264.813018295,39.4533609949
490.130091872,-264.587592306,39.4533609949
490.401259043,-264.362166317,39.4533609949
490.658867855,-264.136740328,39.4533609949
490.930035026,-263.932783481,39.4533609949
491.214760556,-263.728826634,39.4533609949
491.499486085,-263.514135216,39.4533609949
491.797769974,-263.299443797,39.4533609949
492.082495503,-263.084752379,39.4533609949
492.367221032,-262.859326391,39.4533609949
492.638388203,-262.633900401,39.4533609949
492.936672091,-262.397739841,39.4533609949
493.221397621,-262.150844711,39.4533609949
493.519681509,-261.893215009,39.4533609949
493.817965397,-261.635585307,39.4533609949
494.143366002,-261.377955606,39.4533609949
494.495883324,-261.098856762,39.4533609949
494.848400646,-260.83049249,39.4533609949
495.200917969,-260.551393646,39.4533609949
495.56699365,-260.272294803,39.4533609949
495.946627689,-259.982461388,39.4533609949
496.31270337,-259.681893403,39.4533609949
496.692337409,-259.381325418,39.4533609949
497.085529807,-259.080757432,39.4533609949
497.478722205,-258.758720305,39.4533609949
497.871914603,-258.436683178,39.4533609949
498.265107001,-258.114646051,39.4533609949
498.658299398,-257.803343495,39.4533609949
499.051491796,-257.502775509,39.4533609949
499.458242553,-257.180738382,39.4533609949
499.878551668,-256.858701255,39.4533609949
500.258185707,-256.536664128,39.4533609949
500.664936463,-256.214627001,39.4533609949
501.058128861,-255.881855303,39.4533609949
501.478437976,-255.559818176,39.4533609949
501.871630374,-255.227046478,39.4533609949
502.291939489,-254.905009351,39.4533609949
502.698690246,-254.582972224,39.4533609949
503.105441002,-254.271669668,39.4533609949
503.525750117,-253.960367111,39.4533609949
503.946059232,-253.638329984,39.4533609949
504.352809988,-253.305558286,39.4533609949
504.759560745,-252.983521159,39.4533609949
505.17986986,-252.661484032,39.4533609949
505.600178974,-252.339446905,39.4533609949
506.006929731,-252.017409778,39.4533609949
506.427238846,-251.695372651,39.4533609949
506.820431244,-251.373335523,39.4533609949
507.227182,-251.051298396,39.4533609949
507.674607832,-250.718526698,39.4533609949
508.108475306,-250.375020429,39.4533609949
508.555901138,-250.052983302,39.4533609949
508.989768611,-249.730946175,39.4533609949
509.423636085,-249.387439906,39.4533609949
509.857503558,-249.043933637,39.4533609949
510.304929391,-248.700427368,39.4533609949
510.725238505,-248.378390241,39.4533609949
511.14554762,-248.067087685,39.4533609949
511.565856735,-247.734315987,39.4533609949
512.026840926,-247.41227886,39.4533609949
512.4607084,-247.100976304,39.4533609949
512.881017514,-246.778939177,39.4533609949
513.314884988,-246.45690205,39.4533609949
513.748752462,-246.124130352,39.4533609949
514.155503218,-245.802093224,39.4533609949
514.589370692,-245.469321527,39.4533609949
515.009679806,-245.147284399,39.4533609949
515.429988921,-244.825247272,39.4533609949
515.863856395,-244.503210145,39.4533609949
516.297723868,-244.170438447,39.4533609949
516.704474625,-243.837666749,39.4533609949
517.111225381,-243.483425909,39.4533609949
517.531534496,-243.13991964,39.4533609949
517.96540197,-242.807147942,39.4533609949
518.385711085,-242.474376244,39.4533609949
518.833136917,-242.141604546,39.4533609949
519.294121107,-241.798098277,39.4533609949
519.700871864,-241.465326579,39.4533609949
520.121180979,-241.121820311,39.4533609949
520.568606811,-240.778314042,39.4533609949
521.002474284,-240.434807773,39.4533609949
521.422783399,-240.080566933,39.4533609949
521.897325948,-239.704856951,39.4533609949
522.344751781,-239.361350682,39.4533609949
522.778619254,-239.017844413,39.4533609949
523.198928369,-238.685072715,39.4533609949
523.632795843,-238.341566446,39.4533609949
524.066663316,-237.998060178,39.4533609949
524.486972431,-237.654553909,39.4533609949
524.934398263,-237.300313069,39.4533609949
525.354707378,-236.967541371,39.4533609949
525.80213321,-236.624035102,39.4533609949
526.208883966,-236.280528833,39.4533609949
526.64275144,-235.947757135,39.4533609949
527.076618914,-235.604250866,39.4533609949
527.524044746,-235.260744597,39.4533609949
527.944353861,-234.906503757,39.4533609949
528.364662975,-234.562997488,39.4533609949
528.784972091,-234.219491219,39.4533609949
529.205281205,-233.875984951,39.4533609949
529.639148679,-233.543213253,39.4533609949
530.059457794,-233.210441554,39.4533609949
530.452650192,-232.877669856,39.4533609949
530.900076024,-232.544898159,39.4533609949
531.320385139,-232.21212646,39.4533609949
531.754252612,-231.868620191,39.4533609949
532.188120086,-231.546583064,39.4533609949
532.608429201,-231.235280508,39.4533609949
533.028738316,-230.90250881,39.4533609949
533.476164148,-230.559002541,39.4533609949
533.910031621,-230.215496272,39.4533609949
534.330340736,-229.871990003,39.4533609949
534.76420821,-229.549952876,39.4533609949
535.198075684,-229.217181178,39.4533609949
535.618384798,-228.88440948,39.4533609949
536.052252272,-228.551637782,39.4533609949
536.486119745,-228.218866084,39.4533609949
536.892870502,-227.896828957,39.4533609949
537.313179617,-227.585526401,39.4533609949
537.74704709,-227.252754703,39.4533609949
538.194472922,-226.919983005,39.4533609949
538.628340396,-226.61941502,39.4533609949
539.062207869,-226.297377893,39.4533609949
539.509633702,-225.975340765,39.4533609949
539.929942816,-225.642569067,39.4533609949
540.36381029,-225.331266511,39.4533609949
540.770561046,-225.009229384,39.4533609949
541.190870161,-224.676457686,39.4533609949
541.624737635,-224.354420559,39.4533609949
542.058605108,-224.043118003,39.4533609949
542.478914223,-223.710346305,39.4533609949
542.872106621,-223.377574607,39.4533609949
543.292415736,-223.034068338,39.4533609949
543.699166493,-222.70129664,39.4533609949
544.119475608,-222.379259513,39.4533609949
544.553343081,-222.046487815,39.4533609949
544.987210555,-221.713716117,39.4533609949
545.40751967,-221.39167899,39.4533609949
545.814270426,-221.058907292,39.4533609949
546.221021182,-220.715401023,39.4533609949
546.654888656,-220.393363896,39.4533609949
547.061639412,-220.060592197,39.4533609949
547.481948527,-219.73855507,39.4533609949
547.888699284,-219.405783372,39.4533609949
548.322566757,-219.083746245,39.4533609949
548.729317514,-218.740239976,39.4533609949
549.122509911,-218.407468278,39.4533609949
549.529260668,-218.063962009,39.4533609949
549.949569783,-217.731190311,39.4533609949
550.356320539,-217.398418613,39.4533609949
550.763071296,-217.076381486,39.4533609949
551.183380411,-216.743609788,39.4533609949
551.576572809,-216.421572661,39.4533609949
551.983323565,-216.099535534,39.4533609949
552.40363268,-215.777498407,39.4533609949
552.823941795,-215.444726709,39.4533609949
553.24425091,-215.122689582,39.4533609949
553.651001666,-214.789917884,39.4533609949
554.057752423,-214.467880757,39.4533609949
554.478061538,-214.135109059,39.4533609949
554.884812294,-213.80233736,39.4533609949
555.291563051,-213.469565663,39.4533609949
555.711872166,-213.136793966,39.4533609949
556.118622922,-212.804022266,39.4533609949
556.51181532,-212.460515998,39.4533609949
556.918566076,-212.149213441,39.4533609949
557.325316833,-211.827176314,39.4533609949
557.745625948,-211.505139188,39.4533609949
558.165935063,-211.18310206,39.4533609949
558.586244178,-210.871799504,39.4533609949
558.979436575,-210.539027807,39.4533609949
559.413304049,-210.206256108,39.4533609949
559.847171522,-209.88421898,39.4533609949
560.267480638,-209.551447283,39.4533609949
560.687789752,-209.218675586,39.4533609949
561.121657226,-208.885903886,39.4533609949
561.501291265,-208.563866759,39.4533609949
561.894483663,-208.252564204,39.4533609949
562.341909495,-207.930527077,39.4533609949
562.775776969,-207.597755377,39.4533609949
563.182527725,-207.275718252,39.4533609949
563.589278482,-206.964415695,39.4533609949
564.023145955,-206.642378568,39.4533609949
564.44345507,-206.32034144,39.4533609949
564.877322544,-206.009038885,39.4533609949
565.311190017,-205.687001758,39.4533609949
565.731499132,-205.36496463,39.4533609949
566.165366605,-205.053662074,39.4533609949
566.585675721,-204.753094089,39.4533609949
566.992426477,-204.431056961,39.4533609949
567.412735592,-204.119754407,39.4533609949
567.833044707,-203.797717279,39.4533609949
568.253353822,-203.486414722,39.4533609949
568.660104578,-203.175112166,39.4533609949
569.080413693,-202.86380961,39.4533609949
569.48716445,-202.520303341,39.4533609949
569.907473565,-202.15532793,39.4533609949
570.314224321,-201.833290802,39.4533609949
570.748091794,-201.511253676,39.4533609949
571.181959268,-201.178481977,39.4533609949
571.615826742,-200.834975709,39.4533609949
572.022577498,-200.512938583,39.4533609949
572.429328254,-200.180166884,39.4533609949
572.849637369,-199.847395187,39.4533609949
573.283504843,-199.514623487,39.4533609949
573.703813958,-199.192586362,39.4533609949
574.137681431,-198.859814663,39.4533609949
574.557990546,-198.537777535,39.4533609949
574.978299661,-198.194271266,39.4533609949
575.385050418,-197.850764998,39.4533609949
575.805359533,-197.517993301,39.4533609949
576.212110289,-197.185221601,39.4533609949
576.632419404,-196.852449904,39.4533609949
577.052728519,-196.530412777,39.4533609949
577.473037634,-196.197641079,39.4533609949
577.87978839,-195.875603952,39.4533609949
578.286539147,-195.553566824,39.4533609949
578.706848262,-195.220795127,39.4533609949
579.113599018,-194.888023428,39.4533609949
579.56102485,-194.55525173,39.4533609949
579.967775607,-194.222480031,39.4533609949
580.388084722,-193.889708334,39.4533609949
580.862627271,-193.513998354,39.4533609949
581.282936386,-193.181226654,39.4533609949
581.689687142,-192.848454957,39.4533609949
582.123554616,-192.504948689,39.4533609949
582.503188655,-192.17217699,39.4533609949
582.92349777,-191.839405292,39.4533609949
583.343806885,-191.495899022,39.4533609949
583.777674358,-191.163127325,39.4533609949
584.536942437,-190.572725924,39.4533609949
584.943693194,-190.26142337,39.4533609949
585.364002309,-189.917917099,39.4533609949
585.824986499,-189.585145402,39.4533609949
586.245295614,-189.263108274,39.4533609949
586.719838163,-188.887398294,39.4533609949
587.140147278,-188.554626595,39.4533609949
587.560456393,-188.232589469,39.4533609949
587.96720715,-187.89981777,39.4533609949
588.401074623,-187.577780644,39.4533609949
588.794267021,-187.245008945,39.4533609949
589.201017778,-186.922971817,39.4533609949
589.621326892,-186.600934691,39.4533609949
590.055194365,-186.289632135,39.4533609949
590.475503482,-185.967595007,39.4533609949
590.909370955,-185.645557879,39.4533609949
591.343238428,-185.344989894,39.4533609949
591.763547544,-185.022952769,39.4533609949
592.183856658,-184.700915641,39.4533609949
592.617724131,-184.389613085,39.4533609949
593.024474888,-184.078310528,39.4533609949
593.444784002,-183.7562734,39.4533609949
593.878651475,-183.455705415,39.4533609949
594.285402232,-183.144402859,39.4533609949
594.69215299,-182.833100303,39.4533609949
595.126020463,-182.521797746,39.4533609949
595.53277122,-182.189026049,39.4533609949
595.953080334,-181.845519781,39.4533609949
596.37338945,-181.512748082,39.4533609949
596.793698564,-181.201445525,39.4533609949
597.227566037,-180.868673828,39.4533609949
597.674991869,-180.535902131,39.4533609949
598.081742626,-180.19239586,39.4533609949
598.488493381,-179.848889592,39.4533609949
598.895244138,-179.505383323,39.4533609949
599.315553255,-179.183346196,39.4533609949
600.183288201,-178.528537371,39.4533609949
600.603597315,-178.195765674,39.4533609949
601.444215545,-177.530222277,39.4533609949
601.864524661,-177.19745058,39.4533609949
602.284833775,-176.864678881,39.4533609949
603.111893646,-176.188400913,39.4533609949
603.518644404,-175.855629216,39.4533609949
603.938953517,-175.522857519,39.4533609949
604.345704275,-175.19008582,39.4533609949
604.752455032,-174.868048692,39.4533609949
605.552398185,-174.23470901,39.4533609949
605.959148942,-173.912671882,39.4533609949
606.379458056,-173.579900185,39.4533609949
606.786208813,-173.257863057,39.4533609949
607.206517929,-172.92509136,39.4533609949
607.640385402,-172.603054232,39.4533609949
608.060694516,-172.259547964,39.4533609949
608.467445274,-171.916041695,39.4533609949
608.887754387,-171.583269996,39.4533609949
609.308063504,-171.250498299,39.4533609949
609.728372618,-170.9177266,39.4533609949
610.148681734,-170.584954903,39.4533609949
610.568990848,-170.252183204,39.4533609949
610.975741605,-169.930146078,39.4533609949
611.38249236,-169.60810895,39.4533609949
611.816359835,-169.286071822,39.4533609949
612.236668949,-168.964034697,39.4533609949
612.670536422,-168.631262998,39.4533609949
613.104403895,-168.2984913,39.4533609949
613.511154653,-167.965719601,39.4533609949
613.91790541,-167.632947904,39.4533609949
614.378889599,-167.278707064,39.4533609949
614.799198715,-166.956669936,39.4533609949
615.219507829,-166.634632811,39.4533609949
615.639816945,-166.301861112,39.4533609949
616.060126059,-165.979823986,39.4533609949
616.480435176,-165.668521429,39.4533609949
616.900744289,-165.346484302,39.4533609949
617.334611762,-165.024447174,39.4533609949
617.768479235,-164.713144618,39.4533609949
618.188788352,-164.391107492,39.4533609949
618.622655825,-164.058335793,39.4533609949
619.042964941,-163.736298667,39.4533609949
619.463274055,-163.43573068,39.4533609949
619.897141528,-163.113693554,39.4533609949
620.34456736,-162.802390998,39.4533609949
620.751318118,-162.491088441,39.4533609949
621.185185591,-162.179785885,39.4533609949
621.619053064,-161.825545045,39.4533609949
622.03936218,-161.492773348,39.4533609949
622.459671294,-161.149267077,39.4533609949
622.907097126,-160.81649538,39.4533609949
623.340964599,-160.494458253,39.4533609949
623.774832072,-160.161686555,39.4533609949
624.195141189,-159.807445716,39.4533609949
624.615450302,-159.463939447,39.4533609949
625.035759419,-159.120433176,39.4533609949
625.442510174,-158.787661479,39.4533609949
625.86281929,-158.454889782,39.4533609949
626.283128404,-158.122118083,39.4533609949
626.70343752,-157.789346386,39.4533609949
627.123746634,-157.467309258,39.4533609949
627.557614107,-157.134537561,39.4533609949
627.991481583,-156.79103129,39.4533609949
628.398232337,-156.458259593,39.4533609949
628.818541454,-156.125487896,39.4533609949
629.238850568,-155.781981626,39.4533609949
629.672718041,-155.438475357,39.4533609949
630.093027157,-155.094969089,39.4533609949
630.920087028,-154.440160264,39.4533609949
631.340396142,-154.107388565,39.4533609949
631.774263615,-153.763882296,39.4533609949
632.194572731,-153.431110599,39.4533609949
632.614881845,-153.0983389,39.4533609949
633.008074243,-152.765567203,39.4533609949
633.42838336,-152.432795503,39.4533609949
633.848692474,-152.100023806,39.4533609949
634.282559947,-151.767252109,39.4533609949
634.689310704,-151.43448041,39.4533609949
635.543487293,-150.747467873,39.4533609949
635.977354766,-150.425430745,39.4533609949
636.384105521,-150.092659048,39.4533609949
636.804414637,-149.77062192,39.4533609949
637.224723751,-149.427115652,39.4533609949
638.106017057,-148.740103113,39.4533609949
638.526326173,-148.407331416,39.4533609949
638.960193646,-148.085294288,39.4533609949
639.380502762,-147.763257162,39.4533609949
639.787253517,-147.409016322,39.4533609949
640.234679349,-147.054775482,39.4533609949
640.682105181,-146.711269214,39.4533609949
641.088855939,-146.389232086,39.4533609949
641.522723412,-146.056460387,39.4533609949
641.970149244,-145.72368869,39.4533609949
642.390458358,-145.401651562,39.4533609949
642.824325833,-145.079614436,39.4533609949
643.258193306,-144.757577308,39.4533609949
643.705619139,-144.41407104,39.4533609949
644.125928252,-144.092033912,39.4533609949
644.573354085,-143.759262215,39.4533609949
645.414991737,-143.060566834,39.6981598594
645.848660242,-142.693032757,40.2812774738
646.290926591,-142.309064375,40.9639788381
