0.0235553499946,(-0.008, 0.0, -1.012)
0.0685660499843,(-0.008, 0.004, -1.004)
0.108239249975,(-0.004, 0.0, -1.008)
0.185449949958,(-0.008, 0.0, -1.008)
0.330123149925,(-0.008, 0.0, -1.016)
0.460971349895,(-0.008, 0.0, -1.016)
0.52391954988,(-0.008, 0.0, -1.012)
0.445642749898,(-0.148, 0.632, -1.516)
0.335865949923,(-0.012, 0.248, -0.536)
0.345351649921,(0.276, 0.16, -0.5)
0.52581234988,(-0.28, 0.26, -1.056)
0.91819804979,(-0.316, 0.22, -0.684)
1.37017124969,(-0.34800000000000003, 0.6960000000000001, -1.6320000000000001)
1.82643194958,(-0.38, 0.5680000000000001, -0.808)
2.24174264949,(-0.124, 0.376, -1.168)
2.6264283494,(-0.532, 0.496, -0.28400000000000003)
2.96281404932,(0.008, 0.032, -0.6)
3.0443122493,(0.024, 0.328, -1.744)
3.0663979493,(-0.1, -0.496, -0.86)
3.18420864927,(0.328, 0.516, -0.9440000000000001)
3.31295684924,(0.136, 0.0, -1.06)
3.48011754921,(0.064, -0.14, 0.036000000000000004)
3.67204074916,(-0.20800000000000002, 0.152, -1.228)
3.86081394912,(-0.368, 0.396, -1.044)
4.06341214907,(-0.128, 0.156, -0.024)
4.26828534903,(-0.74, 0.232, -1.504)
4.391433549,(0.296, 0.092, -1.168)
4.45210674898,(-0.024, -0.132, -0.20800000000000002)
4.48635494898,(-0.2, 0.212, -1.828)
4.43905314899,(0.04, 0.108, -0.048)
4.34660134901,(-1.26, 0.78, -1.188)
4.21704954904,(-1.1, -0.1, -1.54)
4.09729774906,(-0.428, -0.488, -0.8)
4.09208344907,(-0.156, -0.14, -0.96)
4.07190664907,(-0.22, -0.136, -1.032)
4.06056734907,(0.17200000000000001, 0.196, -0.6)
4.10015304906,(0.17200000000000001, 0.248, -0.808)
4.05897624907,(-0.20800000000000002, -0.168, -0.704)
3.9523494491,(-0.048, -0.012, -1.668)
3.84843514912,(0.232, 0.312, -1.584)
3.77610834914,(-0.352, 0.14400000000000002, -1.816)
3.72390654915,(0.316, -0.124, -1.1520000000000001)
3.71772974915,(-0.26, 0.224, -1.872)
3.79975294913,(0.516, -0.264, -1.324)
3.9271011491,(-0.152, 0.20800000000000002, -0.804)
4.00667434909,(-0.388, 0.16, -1.212)
3.98658504909,(-0.536, -0.256, -0.504)
3.9202082491,(-0.62, 0.72, -1.348)
3.85321894912,(-1.084, 0.5760000000000001, -1.024)
3.78456714914,(0.06, 0.424, -1.1440000000000001)
3.78679034914,(0.216, -0.3, -1.028)
3.84247604912,(-0.312, -0.244, -0.596)
3.84793674912,(0.088, 0.332, -1.9000000000000001)
3.81752244913,(-0.084, 0.028, -0.584)
3.78535814914,(-0.08, -0.14, -1.088)
3.75459384914,(0.20800000000000002, 0.044, -0.896)
3.76670454914,(0.596, 0.36, -1.1440000000000001)
3.82361524913,(0.536, 0.188, -0.8320000000000001)
3.87361344912,(0.196, 0.34, -0.62)
3.86341164912,(-0.388, -0.076, -1.288)
3.78242234914,(-0.52, 0.132, -0.264)
3.71202054915,(-0.212, -0.244, -1.688)
3.64861874917,(-0.5680000000000001, 0.156, -1.276)
3.59720444918,(-0.852, -0.248, -1.44)
3.57107764918,(-1.452, -0.304, -1.516)
3.53375084919,(0.036000000000000004, 0.136, -1.072)
3.47621154921,(-0.212, 0.136, -0.884)
3.39670974922,(-0.232, -0.372, -1.712)
3.30504544925,(-0.404, -0.22, -0.9)
3.30429364925,(0.492, -0.084, -0.964)
3.35936684923,(-0.54, -0.328, -0.912)
3.37926504923,(-0.848, 0.04, -0.908)
3.35532574923,(-0.036000000000000004, 0.124, -0.604)
3.28868644925,(-0.272, -0.12, -1.444)
3.23254714926,(-0.356, -0.092, -1.6320000000000001)
3.22033284926,(0.488, 0.152, -1.248)
3.29535604925,(-0.508, -0.08, -0.676)
3.30702924924,(-0.72, 0.392, -1.1280000000000001)
3.24257744926,(-1.08, 0.532, -0.988)
3.23500064926,(-1.028, 0.24, -0.636)
3.21097384927,(-0.23600000000000002, 0.176, -0.748)
3.15982204928,(0.38, -0.04, -0.516)
3.13002024929,(0.176, 0.116, -0.752)
3.0698559493,(-0.7000000000000001, 0.308, -1.044)
2.96016664932,(-0.088, 0.664, -1.068)
2.91601484933,(0.124, 0.20400000000000001, -0.58)
2.95315054933,(0.10400000000000001, -0.16, -0.8)
3.0556487493,(0.168, 0.324, -0.47600000000000003)
3.16952194928,(0.324, 0.336, -0.86)
3.16273264928,(0.024, -0.124, -0.484)
3.0740433493,(-0.07200000000000001, 0.156, -1.028)
2.97459154932,(-0.364, -0.088, -0.47200000000000003)
2.87295224934,(-0.524, -0.16, -1.1320000000000001)
2.88725044934,(-0.156, -0.17200000000000001, -1.412)
2.98624864932,(-0.46, -0.004, -1.6640000000000001)
3.01183434931,(-0.556, 0.492, -1.34)
2.99174504932,(-0.76, 0.732, -0.20400000000000001)
2.94190574933,(0.14400000000000002, 0.496, -1.112)
2.88147894934,(0.20400000000000001, -0.584, -1.676)
2.82385214936,(-0.116, -0.292, -0.856)
2.72028784938,(-0.188, 0.28400000000000003, -1.156)
2.66712354939,(-0.132, -0.22, -1.044)
2.70653424938,(-0.18, -0.224, -0.808)
2.73815744937,(0.292, -0.20800000000000002, -0.672)
2.73766814937,(-0.028, -0.012, -0.656)
2.72204134938,(0.092, 0.064, -0.704)
2.66922704939,(-0.624, -0.052000000000000005, -1.088)
2.59480024941,(-0.428, 0.508, -1.208)
2.6163609494,(-0.72, 0.22, -0.864)
2.70765914938,(-0.244, 0.528, -1.932)
2.76308234937,(-0.16, 0.436, -1.008)
2.76276804937,(-0.632, 0.192, -1.184)
2.71476624938,(-0.556, -0.068, 0.004)
2.65503944939,(-0.516, -0.164, -1.568)
2.6201626494,(0.212, -0.116, -1.212)
2.6313108494,(0.068, 0.156, -0.232)
2.6228590494,(-0.676, 0.296, -1.532)
2.60416974941,(-0.588, 0.20800000000000002, -1.768)
2.6229304494,(0.176, 0.272, -0.968)
2.65604114939,(0.38, 0.064, -0.26)
2.67173934939,(0.076, 0.02, -0.776)
2.6245250494,(-0.272, -0.064, -0.464)
2.6134482494,(0.14, -0.252, -1.52)
2.68024644939,(-0.20800000000000002, 0.048, -1.84)
2.76786964937,(-0.084, 0.024, -1.204)
2.83808034935,(-0.228, -0.396, -0.116)
2.83269104935,(-0.368, -0.156, -1.924)
2.74758924937,(-0.432, -0.232, -0.556)
2.6424499494,(-0.512, -0.188, -0.872)
2.56793564941,(-0.004, -0.28, -1.288)
2.56070884942,(-0.032, 0.016, -0.912)
2.6216445494,(-0.244, 0.064, -1.168)
2.6466177494,(-0.648, 0.0, -1.184)
2.6415784494,(0.04, 0.424, -1.82)
2.6271766494,(-0.12, 0.20800000000000002, -0.36)
2.58004984941,(0.196, -0.084, -1.26)
2.50711054943,(0.364, -0.092, -0.496)
2.43828374944,(0.23600000000000002, 0.108, -0.72)
2.46334444944,(-0.108, 0.0, -0.656)
2.53084264942,(-0.108, -0.036000000000000004, -1.356)
2.57891584941,(-0.54, 0.388, -0.4)
2.6126390494,(-0.212, 0.296, -1.368)
