1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1499.99999816,1499.99115118
1500.00216926,1500.84063506
1500.00266552,1501.27422692
1500.00221815,1501.73436531
1500.00041532,1502.28298914
1499.99757067,1502.87585321
1499.99379261,1503.49525904
1499.98913974,1504.10580985
1499.98379694,1504.72520415
1499.97890635,1505.35345129
1499.97412055,1506.03479357
1499.96833816,1506.73382638
1499.95554402,1508.22037297
1499.94956262,1508.99019701
1499.93178289,1511.45010452
1499.92546397,1512.29956767
1499.9180213,1513.15787088
1499.90348961,1514.87448032
1499.89728855,1515.75049148
1499.89096695,1516.62650178
1499.883781,1517.50250542
1499.85919643,1520.19243415
1499.85002283,1521.07726853
1499.83998967,1521.96209358
1499.82931467,1522.86461002
1499.81802894,1523.76711902
1499.80548468,1524.68731073
1499.7778789,1526.51880829
1499.76272021,1527.43011062
1499.74600864,1528.35908634
1499.72894306,1529.27035495
1499.71168885,1530.17276958
1499.69358752,1531.09286875
1499.67485853,1532.00410469
1499.63671223,1533.83541303
1499.61706603,1534.76433133
1499.57586944,1536.58672252
1499.55399498,1537.49788838
1499.53090625,1538.41787591
1499.50663876,1539.35553677
1499.48214191,1540.28433981
1499.45696975,1541.21312479
1499.43165986,1542.14190602
1499.40597396,1543.07067694
1499.37882906,1544.00825892
1499.3520011,1544.93699754
1499.32598429,1545.86575925
1499.27357434,1547.73212439
1499.19669747,1550.51844213
1499.17154335,1551.4383755
1499.14480302,1552.35826413
1499.08758262,1554.215635
1499.05813694,1555.14429431
1499.02627538,1556.12599635
1498.99737681,1557.00155268
1498.96669972,1557.92131844
1498.93556879,1558.84106895
1498.90365759,1559.75193853
1498.87001029,1560.66274563
1498.83585932,1561.57353398
1498.8016126,1562.49317374
1498.76695506,1563.40394296
1498.73179098,1564.32354811
1498.69802892,1565.23435096
1498.66398528,1566.15399826
1498.62887793,1567.06475025
1498.59111762,1568.00196472
1498.55295029,1568.91259361
1498.51280978,1569.84085215
1498.47132087,1570.77790897
1498.43038585,1571.68841763
1498.38742845,1572.62540828
1498.34386415,1573.55351244
1498.29952977,1574.47272112
1498.25430808,1575.39188658
1498.20919707,1576.31991684
1498.16513329,1577.24799742
1498.12278739,1578.15844156
1498.07991628,1579.09543616
1497.99506382,1580.96946586
1497.95360186,1581.89766631
1497.87006249,1583.771755
1497.82863149,1584.69109912
1497.78527288,1585.63692949
1497.74208389,1586.56505119
1497.66102776,1588.35067391
1497.62536436,1589.21712456
1497.59505915,1590.08377916
1497.57072226,1590.95062188
1497.55354087,1591.79108412
1497.54394173,1592.63166714
1497.5429732,1593.4634556
1497.55070457,1594.29520868
1497.56722281,1595.11798308
1497.59226267,1595.92283622
1497.62553788,1596.73624727
1497.66613002,1597.55818573
1497.71131134,1598.36215975
1497.7609831,1599.16586884
1497.81571039,1599.97811861
1497.87491344,1600.79005442
1497.93814718,1601.59281035
1498.00572458,1602.39521228
1498.07876991,1603.21490427
1498.15550218,1604.03425933
1498.23468392,1604.84449079
1498.31850527,1605.66315101
1498.40775678,1606.49013779
1498.50031703,1607.30785606
1498.59820809,1608.13386471
1498.69869255,1608.94173082
1498.80547014,1609.75771434
1498.9196781,1610.59055797
1499.03867395,1611.42273101
1499.16041715,1612.23661623
1499.28749473,1613.04968563
1499.42101905,1613.87068759
1499.55840927,1614.68207806
1499.70116794,1615.49254122
1499.85025291,1616.31086062
1500.00171268,1617.11974287
1500.16012395,1617.94532015
1500.31912688,1618.75275351
1500.48303809,1619.5592048
1500.66894774,1620.44243041
1500.84565966,1621.25523165
1501.00635377,1621.97188858
1501.19005805,1622.76498221
1501.37763656,1623.54807217
1501.56886247,1624.32116701
1501.76956162,1625.11013128
1501.97076988,1625.88068836
1502.1769198,1626.64993813
1502.38839923,1627.41773982
1502.60304488,1628.17546948
1502.82261425,1628.93178707
1503.04434323,1629.67824796
1503.27042525,1630.423402
1503.5031517,1631.17577518
1503.74591285,1631.94355288
1503.99104643,1632.7012814
1504.24132709,1633.45732543
1504.50038592,1634.21975844
1504.76260654,1634.9717447
1505.0244366,1635.7051018
1505.29716639,1636.4533407
1505.57441265,1637.19991789
1505.85896686,1637.95320699
1506.14455829,1638.69663185
1506.43173297,1639.42995149
1506.72716928,1640.16951919
1507.0338719,1640.92362679
1507.34463983,1641.67606819
1507.65991913,1642.42663046
1507.98030545,1643.175027
1508.31590774,1643.9457689
1508.64511746,1644.6903263
1508.9779345,1645.43327825
1509.31094624,1646.16643495
1509.67776023,1646.96197345
1509.99955045,1647.65158908
1510.34706276,1648.38778196
1510.69452743,1649.11420049
1511.05764106,1649.8625463
1511.42515507,1650.60874093
1511.78951975,1651.33674035
1512.16229635,1652.07040796
1512.53532758,1652.79400486
1512.91710283,1653.52303039
1513.30306891,1654.24984588
1513.69320749,1654.97443021
1514.08379725,1655.68870215
1514.4870831,1656.41618651
1514.89452507,1657.14135132
1515.29759687,1657.84865458
1515.70017875,1658.54603783
1516.10672436,1659.24111786
1516.51752519,1659.9336915
1516.93308307,1660.62342132
1517.35299749,1661.31050753
1517.79027457,1662.01808206
1518.22223516,1662.70812179
1518.6632668,1663.40290352
1519.11280065,1664.10275513
1519.56117188,1664.7928231
1520.00386513,1665.46545842
1520.45555939,1666.14274496
1520.91112073,1666.81743648
1521.3607568,1667.47475708
1521.82497204,1668.14352385
1522.29849368,1668.81658241
1522.76557893,1669.47251452
1523.23137794,1670.11848222
1523.70086562,1670.76177399
1524.17886739,1671.40979396
1524.64952267,1672.04122932
1525.13451357,1672.6840352
1525.62311705,1673.32409943
1526.11507427,1673.96158956
1526.62185859,1674.60997234
1527.12765386,1675.24787194
1527.63736828,1675.88264433
1528.15010905,1676.51497467
1528.66054574,1677.13776674
1529.19086724,1677.77857254
1529.70669242,1678.39690899
