270,-390
347.664042802,-390.0,0.0
348.163600802,-390.0,0.0
348.663158802,-390.0,0.0
349.162716801,-390.0,0.0
349.653661732,-390.0,0.0
350.144606663,-390.0,0.0
350.644164662,-390.0,0.0
351.126496524,-390.0,0.0
352.108386385,-390.0,0.0
352.590718247,-390.0,0.0
353.107502384,-390.0,0.0
353.607060384,-390.0,0.0
354.132457591,-390.0,0.0
354.640628659,-390.0,0.0
355.148799728,-390.0,0.0
355.656970796,-390.0,0.0
356.173754934,-390.0,0.0
356.69915214,-390.0,0.0
357.207323209,-390.0,0.0
357.715494277,-390.0,0.0
358.215052277,-390.0,0.0
358.731836414,-390.0,0.0
359.240007483,-390.0,0.0
360.239123482,-390.0,0.0
360.75590762,-390.0,0.0
361.264078688,-390.0,0.0
361.763636688,-390.0,0.0
362.254581619,-390.0,0.0
362.762752687,-390.0,0.0
363.262310687,-390.0,0.0
363.761868687,-390.0,0.0
364.252813617,-390.0,0.0
364.778210824,-390.0,0.0
365.269155754,-390.0,0.0
365.760100685,-390.0,0.0
366.268271754,-390.0,0.0
366.767829753,-390.0,0.0
367.448262201,-390.0,0.0
367.947820201,-390.0,0.0
368.9469362,-390.0,0.0
369.429268062,-390.0,0.0
369.911599923,-390.0,0.0
370.393931785,-390.0,0.0
370.884876716,-390.0,0.0
371.375821646,-390.0,0.0
371.858153508,-390.0,0.0
372.857269507,-390.0,0.0
373.356827507,-390.0,0.0
373.864998575,-390.0,0.0
374.364556575,-390.0,0.0
374.872727644,-390.0,0.0
376.371401642,-390.0,0.0
376.862346573,-390.0,0.0
377.353291504,-390.0,0.0
377.844236434,-390.0,0.0
378.834739365,-390.0,0.0
379.334297364,-390.0,0.0
379.833855364,-390.0,0.0
380.333413364,-390.0,0.0
380.815745225,-390.0,0.0
381.323916294,-390.0,0.0
381.875152707,-390.0,0.0
382.391936845,-390.0,0.0
382.891494844,-390.0,0.0
383.408278982,-390.0,0.0
383.91645005,-390.0,0.0
384.381555774,-390.0,0.0
384.889726843,-390.0,0.0
385.397897911,-390.0,0.0
385.897455911,-390.0,0.0
386.397013911,-390.0,0.0
386.879345772,-390.0,0.0
387.378903772,-390.0,0.0
387.89568791,-390.0,0.0
388.920643116,-390.0,0.0
389.446040322,-390.0,0.0
389.945598322,-390.0,0.0
390.445156321,-390.0,0.0
390.936101252,-390.0,0.0
391.435659251,-390.0,0.0
391.935217251,-390.0,0.0
392.426162182,-390.0,0.0
392.925720181,-390.0,0.0
393.416665112,-390.0,0.0
393.924836181,-390.0,0.0
394.415781111,-390.0,0.0
394.898112973,-390.0,0.0
395.397670973,-390.0,0.0
395.888615903,-390.0,0.0
396.379560834,-390.0,0.0
396.870505765,-390.0,0.0
397.378676833,-390.0,0.0
397.878234833,-390.0,0.0
398.369179764,-390.0,0.0
398.860124694,-390.0,0.0
399.368295763,-390.0,0.0
399.850627624,-390.0,0.0
400.341572555,-390.0,0.0
400.832517486,-390.0,0.0
401.323462416,-390.0,0.0
401.831633485,-390.0,0.0
402.331191484,-390.0,0.0
402.830749484,-390.0,0.0
403.321694415,-390.0,0.0
403.812639345,-390.0,0.0
404.320810414,-390.0,0.0
405.285474137,-390.0,0.0
405.793645206,-390.0,0.0
406.301816275,-390.0,0.0
406.827213481,-390.0,0.0
407.326771481,-390.0,0.0
407.843555618,-390.0,0.0
408.334500549,-390.0,0.0
408.825445479,-390.0,0.0
409.333616548,-390.0,0.0
409.841787617,-390.0,0.0
410.341345616,-390.0,0.0
410.832290547,-390.0,0.0
411.331848547,-390.0,0.0
411.848632684,-390.0,0.0
412.348190684,-390.0,0.0
412.864974821,-390.0,0.0
413.37314589,-390.0,0.0
413.872703889,-390.0,0.0
414.372261889,-390.0,0.0
414.897659096,-390.0,0.0
415.405830164,-390.0,0.0
415.914001233,-390.0,0.0
416.43078537,-390.0,0.0
416.938956439,-390.0,0.0
417.429901369,-390.0,0.0
417.938072438,-390.0,0.0
418.446243507,-390.0,0.0
418.954414575,-390.0,0.0
419.970756712,-390.0,0.0
421.037839308,-390.044750762,-2.4014338239
421.614425655,-390.068509059,-2.35954337392
422.234153231,-390.091148583,-2.09216542404
422.871256829,-390.109474214,-1.64759997424
423.474067717,-390.12066893,-1.06390952452
424.085583956,-390.124444878,-0.353781574838
424.705712933,-390.120588935,0.356258874838
425.334368459,-390.109459455,1.01423682454
425.962864524,-390.091450275,1.64132727426
426.556706582,-390.068079565,2.25371772398
427.15022227,-390.037522932,2.94722067366
427.743243073,-389.998524115,3.76252362328
428.344226266,-389.95030078,4.5876265729
428.94449114,-389.89383513,5.37387952254
429.543950006,-389.82937307,6.1376449722
430.142522636,-389.75714361,6.88058542186
430.731553013,-389.6781639,7.63691337152
431.302388584,-389.593529258,8.43349132114
431.863415844,-389.501888186,9.27705677076
432.439966208,-389.398830346,10.1345347204
433.031874181,-389.284151489,10.96488767
433.605306603,-389.164960477,11.7420406196
434.193933458,-389.034481686,12.4984560692
434.755496928,-388.901580442,13.314809019
435.306699749,-388.762565616,14.1549619686
435.872501856,-388.611240743,14.9734149182
436.429983343,-388.462141235,14.9734149182
436.970823591,-388.31749246,14.9734149182
437.528305078,-388.168392953,14.9734149182
438.094107185,-388.01706808,14.9734149182
438.647354796,-387.852954242,16.5223171674
439.184087554,-387.693739324,16.5223171674
439.737335165,-387.529625486,16.5223171674
440.315355058,-387.358163267,16.5223171674
440.860345242,-387.196498889,16.5223171674
441.364048292,-387.047081813,16.5223171674
441.884266195,-386.892765816,16.5223171674
442.420998952,-386.733550898,16.5223171674
442.949474283,-386.576785441,16.5223171674
443.461434759,-386.424918904,16.5223171674
443.973395235,-386.273052367,16.5223171674
444.493613139,-386.11873637,16.5223171674
444.997316188,-385.969319294,16.5223171674
445.517534091,-385.815003297,16.5223171674
446.037751995,-385.6606873,16.5223171674
446.541455044,-385.511270223,16.5223171674
447.05341552,-385.359403687,16.5223171674
447.582156138,-385.203535337,16.4250798174
448.664106935,-384.883425173,16.4815827674
449.233804519,-384.714193842,16.5442982174
449.803415773,-384.544672165,16.5735011674
450.380954828,-384.371597242,16.6822416174
450.965570609,-384.192179417,17.0611820672
451.515187486,-384.016288656,17.7459350168
452.062279862,-383.832696164,18.5506504666
452.606740112,-383.641438987,19.3552784162
453.156517263,-383.439507499,20.1681313658
453.711134821,-383.225980114,21.0566718154
454.262222023,-383.003499835,21.984499765
454.809789709,-382.772492888,22.8738277146
455.345785263,-382.536399671,23.7723431642
455.86988703,-382.294876156,24.7418211138
456.382198695,-382.048529995,25.6806740632
456.898346256,-381.790444804,26.5660645128
457.41034866,-381.52423096,27.4720174624
457.925814432,-381.24615493,28.345332912
458.444647955,-380.956316432,29.1892483616
458.959319292,-380.659149821,30.0017513112
459.477392192,-380.350755984,30.764116761
460.028019611,-380.012969323,31.5273572106
460.566620415,-379.672167331,32.3237601602
461.085902415,-379.333167299,33.1374881098
461.593170386,-378.991633153,33.9516535594
462.107582976,-378.645288666,33.9516535594
462.58627247,-378.32299588,33.9516535594
463.051502684,-377.981561964,36.2750624084
463.509789164,-377.645224076,36.2750624084
463.961131909,-377.313982217,36.2750624084
464.440249592,-376.962356243,36.2750624084
464.884648602,-376.636210412,36.2750624084
465.342935082,-376.299872524,36.2750624084
465.787334093,-375.973726693,36.2750624084
466.224789368,-375.652676891,36.2750624084
466.65530091,-375.336723118,36.2750624084
467.09969992,-375.010577287,36.2750624084
467.537155196,-374.689527485,36.2750624084
467.967666738,-374.373573712,36.2750624084
468.391234545,-374.062715967,36.2750624084
468.807858617,-373.75695425,36.2750624084
469.231426424,-373.446096505,36.2750624084
469.654994231,-373.13523876,36.2750624084
470.071618303,-372.829477044,36.2750624084
470.481298641,-372.528811356,36.2750624084
470.897922713,-372.22304964,36.2750624084
471.32149052,-371.912191895,36.2750624084
471.985389385,-371.419315785,36.5900589082
472.462574404,-371.065071467,36.5888118582
472.953623298,-370.700602879,36.5837148082
473.437882335,-370.341437911,36.5635677584
473.901501969,-369.997820236,36.5444707084
474.350037026,-369.662786289,36.7579486582
474.815928241,-369.307854442,37.301389108
475.277271245,-368.94703056,38.0295420576
475.753742546,-368.563701111,38.8172825072
476.218228665,-368.179306868,39.610097957
476.664233736,-367.799687694,40.4029134066
477.079293081,-367.436938023,41.1525038562
477.502569235,-367.057481873,41.8754068058
477.927021287,-366.666512915,42.6486222556
478.35822017,-366.257536016,43.4849252052
478.801623969,-365.823983381,44.3564031548
479.226195895,-365.395912162,45.2351436044
479.656647027,-364.949496841,46.043009054
480.081898504,-364.498125599,46.7066745036
480.514345516,-364.029909403,47.2742649534
480.936700124,-363.564132396,47.7990679032
481.377012639,-363.068181291,48.4008708528
481.816752468,-362.560273662,49.1144113026
482.461485201,-361.797022403,49.8115892522
482.899465702,-361.26508556,50.533004702
483.324879125,-360.734037789,51.3023701516
483.727500984,-360.217909947,52.0428606012
484.123995894,-359.697060547,52.719913551
484.519866047,-359.164961466,53.3515540006
484.90456084,-358.635336856,54.0070819504
485.292867481,-358.087104032,54.6905224
485.674391862,-357.534129869,55.3962753498
486.044021049,-356.983478552,56.1281907994
486.39268263,-356.449931997,56.836218749
486.744382104,-355.897845237,57.5013716988
487.076081837,-355.363703943,58.1598746484
487.401774494,-354.825878758,58.8020150982
487.717018451,-354.291841247,59.4465180478
488.012738261,-353.776337247,60.1591834976
488.305622111,-353.24934072,60.9364239472
488.591228955,-352.718365184,61.7246018968
488.873724489,-352.175997559,62.4869673464
489.153038919,-351.622320518,63.2303452962
489.417419907,-351.080463543,63.9914857458
489.677666877,-350.5270759,64.8133511954
490.007420395,-349.797083908,65.690254145
490.237251107,-349.267750256,66.5300570946
490.466653183,-348.719508277,67.2939975442
490.694865804,-348.152158854,68.087862994
490.908842868,-347.597714632,68.8968659436
491.118289177,-347.032348792,69.6722688932
491.325729436,-346.447931685,70.4575593428
491.525171884,-345.860737061,71.2397872924
491.72190548,-345.254492295,72.0211402422
491.902645084,-344.670283802,72.8092306918
492.072948556,-344.091921445,73.5925086414
492.239591531,-343.494589933,74.412011591
492.399376616,-342.886477803,75.2779770406
492.550385361,-342.276127089,76.1033424902
492.685199465,-341.697318194,76.8886329398
492.815301044,-341.099789997,77.7165358896
492.938151229,-340.491939153,78.5741013392
493.047033191,-339.907696653,79.4432167888
493.147345699,-339.321921969,80.2824947384
493.240916848,-338.726312425,81.071722688
493.327711736,-338.120975317,81.8403881376
493.40500888,-337.523035988,82.6340785872
493.474775346,-336.915500798,83.4491190368
493.535345275,-336.315636169,84.2342344866
493.590263275,-335.689285111,84.9891624362
493.634943959,-335.088028156,85.7500403858
493.678986347,-334.495360587,85.7500403858
493.721752144,-333.919871788,85.7500403858
493.74143871,-333.343132062,88.0450117348
493.752910027,-332.783400116,88.8259271844
493.756593988,-332.206336255,89.634230134
493.760112996,-331.655111074,89.634230134
493.763577019,-331.112498787,89.634230134
493.767096027,-330.561273606,89.634230134
493.770670019,-330.001435531,89.634230134
493.774134042,-329.458823244,89.634230134
493.777598065,-328.916210957,89.634230134
493.780897135,-328.39943735,89.634230134
493.784196205,-327.882663743,89.634230134
493.787495274,-327.365890135,89.634230134
493.790849329,-326.840503635,89.634230134
493.794038429,-326.340955815,89.634230134
493.797337499,-325.824182208,89.634230134
493.800471615,-325.333247281,89.634230134
493.803715701,-324.825086567,89.634230134
493.806904801,-324.325538747,89.634230134
493.810093902,-323.825990927,89.634230134
493.813337987,-323.317830214,89.634230134
493.816637057,-322.801056607,89.634230134
493.819881142,-322.292895893,89.634230134
493.823070243,-321.793348073,89.634230134
493.826424297,-321.267961572,89.634230134
493.829778351,-320.742575072,89.634230134
493.833077421,-320.225801465,89.634230134
493.836266522,-319.726253645,89.634230134
493.839510607,-319.218092931,89.634230134
493.842809676,-318.701319324,89.634230134
493.846163731,-318.175932823,89.634230134
493.8494628,-317.659159216,89.634230134
493.85276187,-317.142385609,89.634230134
493.855950971,-316.642837789,89.634230134
493.859085087,-316.151902863,89.634230134
493.862384157,-315.635129255,89.634230134
493.865628242,-315.126968542,89.634230134
493.868982296,-314.601582041,89.634230134
493.872391335,-314.067582647,89.634230134
493.87563542,-313.559421934,89.634230134
493.878879505,-313.05126122,89.634230134
493.88212359,-312.543100507,89.634230134
493.885367676,-312.034939793,89.634230134
493.888556776,-311.535391973,89.634230134
493.891800862,-311.027231259,89.634230134
493.895099931,-310.510457652,89.634230134
493.898344016,-310.002296939,89.634230134
493.901533117,-309.502749118,89.634230134
493.904722218,-309.003201298,89.634230134
493.907966303,-308.495040585,89.634230134
493.911155404,-307.995492764,89.634230134
493.914344505,-307.495944944,89.634230134
493.917643574,-306.979171337,89.634230134
493.92077769,-306.48823641,89.634230134
493.924021776,-305.980075697,89.634230134
493.927155892,-305.48914077,89.634230134
493.930290008,-304.998205844,89.634230134
493.933424124,-304.507270917,89.634230134
493.936778178,-303.981884416,89.634230134
493.940077248,-303.465110809,89.634230134
493.943211364,-302.974175883,89.634230134
493.946345481,-302.483240956,89.634230134
493.949589566,-301.975080242,89.634230134
493.952833651,-301.466919529,89.634230134
493.956022752,-300.967371709,89.634230134
493.959211852,-300.467823889,89.634230134
493.962345969,-299.976888962,89.634230134
493.965590054,-299.468728248,89.634230134
493.968669186,-298.986406215,89.634230134
493.971858286,-298.486858395,89.634230134
493.974937418,-298.004536361,89.634230134
493.977961565,-297.530827222,89.634230134
493.981150666,-297.031279402,89.634230134
493.984394751,-296.523118688,89.634230134
493.987583852,-296.023570868,89.634230134
493.990662984,-295.541248834,89.634230134
493.993852084,-295.041701014,89.634230134
493.99709617,-294.533540301,89.634230134
494.000395239,-294.016766694,89.634230134
494.00358434,-293.517218873,89.634230134
494.006663472,-293.03489684,89.634230134
494.009742603,-292.552574807,89.634230134
494.012821735,-292.070252774,89.634230134
494.016010836,-291.570704954,89.634230134
494.019144952,-291.079770027,89.634230134
494.022334053,-290.580222207,89.634230134
494.025633122,-290.063448599,89.634230134
494.028767239,-289.572513674,89.634230134
494.032011324,-289.06435296,89.634230134
494.035310394,-288.547579352,89.634230134
494.038499494,-288.048031533,89.634230134
494.041688595,-287.548483713,89.634230134
494.045042649,-287.023097212,89.634230134
494.048286734,-286.514936498,89.634230134
494.05153082,-286.006775784,89.634230134
494.054884874,-285.481389285,89.634230134
494.058128959,-284.97322857,89.634230134
494.06131806,-284.47368075,89.634230134
494.064672114,-283.94829425,89.634230134
494.067916199,-283.440133536,89.634230134
494.0711053,-282.940585715,89.634230134
494.074184432,-282.458263683,89.634230134
494.077373532,-281.958715863,89.634230134
494.080617617,-281.450555149,89.634230134
494.084026656,-280.916555756,89.634230134
494.087215757,-280.417007935,89.634230134
494.090349873,-279.926073009,89.634230134
494.093483989,-279.435138082,89.634230134
494.096618106,-278.944203154,89.634230134
494.099862191,-278.436042442,89.634230134
494.103106276,-277.927881728,89.634230134
494.106295377,-277.428333908,89.634230134
494.109429493,-276.937398981,89.634230134
494.112618594,-276.43785116,89.634230134
494.115862679,-275.929690447,89.634230134
494.119106764,-275.421529733,89.634230134
494.12224088,-274.930594806,89.634230134
494.125429981,-274.431046987,89.634230134
494.128729051,-273.91427338,89.634230134
494.131863167,-273.423338453,89.634230134
494.135217221,-272.897951952,89.634230134
494.138296353,-272.41562992,89.634230134
494.141375484,-271.933307885,89.634230134
494.144509601,-271.442372959,89.634230134
494.147753686,-270.934212245,89.634230134
494.150942787,-270.434664425,89.634230134
494.154021918,-269.952342392,89.634230134
494.157211019,-269.452794572,89.634230134
494.16040012,-268.953246751,89.634230134
494.16358922,-268.453698931,89.634230134
494.166668352,-267.971376898,89.634230134
494.169802468,-267.480441971,89.634230134
494.173046554,-266.972281258,89.634230134
494.176235654,-266.472733438,89.634230134
494.17947974,-265.964572724,89.634230134
494.18266884,-265.465024904,89.634230134
494.185747972,-264.98270287,89.634230134
494.188717135,-264.517606625,89.634230134
494.191851251,-264.026671698,89.634230134
494.195040352,-263.527123878,89.634230134
494.198119483,-263.044801844,89.634230134
494.201143631,-262.571092705,89.634230134
494.206971987,-261.658125999,89.634230134
494.210106103,-261.167191073,89.634230134
494.213295204,-260.667643253,89.634230134
494.216539289,-260.159482539,89.634230134
494.219618421,-259.677160504,89.634230134
494.222752537,-259.186225579,89.634230134
494.225831669,-258.703903545,89.634230134
494.228910801,-258.221581512,89.634230134
494.232099901,-257.722033691,89.634230134
494.235343986,-257.213872979,89.634230134
494.238478103,-256.722938051,89.634230134
494.241667203,-256.223390231,89.634230134
494.244856304,-255.723842412,89.634230134
494.248100389,-255.215681698,89.634230134
494.251344475,-254.707520984,89.634230134
494.254808498,-254.164908697,89.634230134
494.261021746,-253.191651736,89.634230134
494.264320815,-252.674878129,89.634230134
494.267564901,-252.166717417,89.634230134
494.270754001,-251.667169595,89.634230134
494.273998087,-251.159008881,89.634230134
494.277242172,-250.650848169,89.634230134
494.283620373,-249.651752528,89.634230134
494.286919443,-249.134978921,89.634230134
494.290163528,-248.626818208,89.634230134
494.293462598,-248.1100446,89.634230134
494.296706683,-247.601883887,89.634230134
494.302480055,-246.697530075,89.634230134
494.306273985,-246.103240427,89.634230134
494.30951807,-245.595079713,89.634230134
494.312762155,-245.086918999,89.634230134
494.316006241,-244.578758285,89.634230134
494.319250326,-244.070597573,89.634230134
494.322439427,-243.571049753,89.634230134
494.325628527,-243.071501931,89.634230134
494.328817628,-242.571954111,89.634230134
494.332061713,-242.063793398,89.634230134
494.335250814,-241.564245578,89.634230134
494.338494899,-241.056084864,89.634230134
494.341738984,-240.547924151,89.634230134
494.34498307,-240.039763438,89.634230134
494.351251302,-239.057893584,89.634230134
494.354385418,-238.566958656,89.634230134
494.357574519,-238.067410836,89.634230134
494.360818604,-237.559250123,89.634230134
494.363897736,-237.07692809,89.634230134
494.368791356,-236.310380574,89.634230134
494.371925472,-235.819445646,89.634230134
494.375169557,-235.311284933,89.634230134
494.378358658,-234.811737113,89.634230134
494.387706022,-233.347545227,89.634230134
494.390840138,-232.8566103,89.634230134
494.394084224,-232.348449586,89.634230134
494.397273324,-231.848901765,89.634230134
494.400407441,-231.357966838,89.634230134
494.403596541,-230.858419018,89.634230134
494.406840626,-230.350258306,89.634230134
494.410029727,-229.850710485,89.634230134
494.413053874,-229.377001345,89.634230134
494.41679282,-228.791324591,89.634230134
494.42009189,-228.274550984,89.634230134
494.423226006,-227.783616057,89.634230134
494.426360122,-227.292681129,89.634230134
494.429494238,-226.801746203,89.634230134
494.435652502,-225.837102137,89.634230134
494.438841603,-225.337554317,89.634230134
494.441975719,-224.84661939,89.634230134
494.445109835,-224.355684463,89.634230134
494.448243951,-223.864749536,89.634230134
494.451433052,-223.365201717,89.634230134
494.454622153,-222.865653897,89.634230134
494.457976207,-222.340267395,89.634230134
494.461220292,-221.832106681,89.634230134
494.464519362,-221.315333076,89.634230134
494.467873416,-220.789946575,89.634230134
494.471062517,-220.290398754,89.634230134
494.474361586,-219.773625147,89.634230134
494.477660656,-219.256851541,89.634230134
494.480904741,-218.748690827,89.634230134
494.484148826,-218.240530114,89.634230134
494.48761285,-217.697917825,89.634230134
494.49080195,-217.198370005,89.634230134
494.494156005,-216.672983505,89.634230134
494.49740009,-216.164822791,89.634230134
494.500754144,-215.639436291,89.634230134
494.504163183,-215.105436896,89.634230134
494.507517237,-214.580050396,89.634230134
494.510706338,-214.080502576,89.634230134
494.513950423,-213.572341863,89.634230134
494.517304477,-213.046955361,89.634230134
494.520603547,-212.530181755,89.634230134
494.523902616,-212.013408148,89.634230134
494.527146702,-211.505247434,89.634230134
494.530610725,-210.962635148,89.634230134
494.533909794,-210.445861541,89.634230134
494.537263849,-209.920475039,89.634230134
494.540562918,-209.403701433,89.634230134
494.543916973,-208.878314931,89.634230134
494.547106073,-208.378767112,89.634230134
494.550570096,-207.836154824,89.634230134
494.553924151,-207.310768324,89.634230134
494.557333189,-206.776768931,89.634230134
494.560632259,-206.259995323,89.634230134
494.563876344,-205.751834609,89.634230134
494.567120429,-205.243673896,89.634230134
494.570474484,-204.718287394,89.634230134
494.573828538,-204.192900894,89.634230134
494.577072623,-203.684740181,89.634230134
494.580261724,-203.185192361,89.634230134
494.583505809,-202.677031648,89.634230134
494.586804879,-202.16025804,89.634230134
494.590048964,-201.652097328,89.634230134
494.593238065,-201.152549507,89.634230134
494.596592119,-200.627163005,89.634230134
494.599946173,-200.101776505,89.634230134
494.603080289,-199.610841578,89.634230134
494.606324374,-199.102680864,89.634230134
494.60956846,-198.594520151,89.634230134
494.61275756,-198.094972331,89.634230134
494.616001646,-197.586811617,89.634230134
494.619300715,-197.07003801,89.634230134
494.622434831,-196.579103085,89.634230134
494.625623932,-196.079555263,89.634230134
494.628813033,-195.580007445,89.634230134
494.631947149,-195.089072518,89.634230134
494.63513625,-194.589524698,89.634230134
494.638380335,-194.081363983,89.634230134
494.641569436,-193.581816163,89.634230134
494.644593583,-193.108107023,89.634230134
494.647782684,-192.608559202,89.634230134
494.651026769,-192.10039849,89.634230134
494.640609326,-191.187472615,90.6537766336
494.634636184,-190.653495747,90.6408920836
494.626932674,-190.102313165,90.8007325336
494.614262121,-189.516761547,91.2396104834
494.593799013,-188.931430442,92.002238433
494.564331685,-188.363732151,92.9713663826
494.524475313,-187.770768367,93.8453818322
494.47688986,-187.187015965,94.6602472818
494.419524228,-186.595489327,95.5391627314
494.349394167,-185.970658623,96.403990681
494.272338497,-185.364004858,97.2388061306
494.186019492,-184.758599706,98.1145715802
494.090571702,-184.154566522,98.9794870298
493.992464792,-183.585891477,99.7882274794
493.887909548,-183.027126884,100.598542929
493.768396731,-182.436175974,101.433183379
493.640363964,-181.847012247,102.260473829
493.50220778,-181.251294833,103.056964277
493.352809067,-180.640548028,103.745567227
493.197327522,-180.031321368,104.316920177
493.037723448,-179.432070704,104.913910627
492.868959297,-178.826389026,105.569701077
492.696048861,-178.230841547,106.190054027
492.512119377,-177.620590149,106.772781977
492.324019727,-177.020631687,107.407309925
492.135920077,-176.420673226,107.407309925
491.950397134,-175.828933372,107.407309925
491.74843394,-175.251718302,109.284556275
491.538947118,-174.668031668,109.743209225
491.341098453,-174.116772067,109.743209225
491.143249788,-173.565512468,109.743209225
490.948310661,-173.022359626,109.743209225
490.759190614,-172.495420305,109.743209225
490.564251488,-171.952267463,109.743209225
490.369312362,-171.409114622,109.743209225
490.180192315,-170.882175299,109.743209225
489.991072267,-170.355235976,109.743209225
489.79904268,-169.820189892,109.743209225
489.621560789,-169.325677605,109.743209225
489.446988437,-168.839272075,109.743209225
489.263687468,-168.328546271,109.743209225
489.089115117,-167.842140742,109.743209225
488.917452304,-167.363841969,109.743209225
488.748699031,-166.893649959,109.743209225
488.574126679,-166.40724443,109.743209225
488.393735249,-165.904625382,109.743209225
488.213343819,-165.402006335,109.743209225
488.044590546,-164.931814325,109.743209225
487.872927733,-164.453515554,109.743209225
487.698355382,-163.967110025,109.743209225
487.526692569,-163.488811254,109.743209225
487.355029757,-163.010512484,109.743209225
487.180457405,-162.524106954,109.743209225
487.002975514,-162.029594666,109.743209225
486.83713178,-161.567509414,109.743209225
486.662559429,-161.081103885,109.743209225
486.490896616,-160.602805114,109.743209225
