285,-375
332.010042158,-375.072236338,-0.160379099927
332.449306954,-375.073465907,-0.160379099927
332.90579782,-375.074743693,-0.160379099927
333.370901722,-375.076045589,-0.160379099927
333.818779553,-375.077299267,-0.160379099927
334.27527042,-375.078577054,-0.160379099927
335.627515043,-375.082990919,-0.187018649915
336.092618289,-375.084509064,-0.187018649915
336.566334558,-375.086055322,-0.187018649915
337.031437804,-375.087573467,-0.187018649915
337.953031273,-375.090581643,-0.187018649915
338.435360565,-375.092156015,-0.187018649915
338.900463811,-375.09367416,-0.187018649915
339.356954034,-375.095164191,-0.187018649915
339.813444257,-375.096654222,-0.187018649915
340.278547504,-375.098172367,-0.187018649915
340.74365075,-375.099690512,-0.187018649915
341.19152795,-375.101152429,-0.187018649915
341.648018173,-375.10264246,-0.187018649915
342.121734442,-375.104188719,-0.187018649915
342.595450711,-375.105734977,-0.187018649915
343.060553957,-375.107253122,-0.187018649915
343.508431157,-375.108715039,-0.187018649915
343.96492138,-375.11020507,-0.187018649915
344.421411603,-375.111695101,-0.187018649915
344.877901826,-375.113185132,-0.187018649915
345.808108318,-375.116221422,-0.187018649915
346.255985518,-375.117683339,-0.187018649915
346.686636672,-375.119089029,-0.187018649915
347.143126895,-375.12057906,-0.187018649915
347.608230141,-375.122097205,-0.187018649915
348.073333387,-375.123615349,-0.187018649915
348.52982361,-375.12510538,-0.187018649915
348.994926856,-375.126623525,-0.187018649915
349.460030102,-375.12814167,-0.187018649915
349.925133349,-375.129659815,-0.187018649915
350.390236595,-375.13117796,-0.187018649915
350.872565887,-375.132752332,-0.187018649915
351.32905611,-375.134242363,-0.187018649915
351.77693331,-375.13570428,-0.187018649915
352.242036556,-375.137222425,-0.187018649915
352.724365848,-375.138796798,-0.187018649915
353.189469094,-375.140314942,-0.187018649915
353.645959317,-375.141804973,-0.187018649915
354.10244954,-375.143295004,-0.187018649915
354.567552786,-375.144813149,-0.187018649915
355.032656033,-375.146331294,-0.187018649915
355.471920209,-375.147765097,-0.187018649915
355.937023456,-375.149283242,-0.187018649915
356.402126702,-375.150801387,-0.187018649915
356.858616925,-375.152291418,-0.187018649915
357.323720171,-375.153809563,-0.187018649915
357.788823417,-375.155327708,-0.187018649915
358.262539686,-375.156873966,-0.187018649915
358.727642932,-375.158392111,-0.187018649915
359.192746178,-375.159910256,-0.187018649915
359.632010355,-375.161344059,-0.187018649915
360.088500578,-375.16283409,-0.187018649915
360.562216847,-375.164380349,-0.187018649915
361.027320093,-375.165898494,-0.187018649915
361.475197293,-375.167360411,-0.187018649915
361.931687516,-375.168850442,-0.187018649915
362.388177739,-375.170340473,-0.187018649915
362.853280985,-375.171858618,-0.187018649915
363.309771208,-375.173348649,-0.187018649915
363.766261431,-375.17483868,-0.187018649915
364.231364678,-375.176356825,-0.187018649915
364.705080947,-375.177903083,-0.187018649915
365.187410239,-375.179477456,-0.187018649915
365.678352554,-375.181079942,-0.187018649915
366.177907893,-375.182710542,-0.187018649915
366.643011139,-375.184228687,-0.187018649915
367.125340431,-375.185803059,-0.187018649915
367.616282746,-375.187405545,-0.187018649915
368.098612039,-375.188979918,-0.187018649915
368.563715285,-375.190498062,-0.187018649915
369.037431554,-375.192044321,-0.187018649915
369.519760846,-375.193618693,-0.187018649915
370.002090138,-375.195193066,-0.187018649915
370.475806408,-375.196739324,-0.187018649915
370.966748723,-375.19834181,-0.187018649915
371.449078015,-375.199916183,-0.187018649915
371.94002033,-375.201518669,-0.187018649915
372.405123577,-375.203036814,-0.187018649915
372.904678915,-375.204667414,-0.187018649915
373.378395184,-375.206213672,-0.187018649915
373.860724476,-375.207788045,-0.187018649915
374.334440745,-375.209334303,-0.187018649915
374.808157015,-375.210880562,-0.187018649915
375.290486307,-375.212454934,-0.187018649915
375.772815599,-375.214029307,-0.187018649915
376.246531868,-375.215575565,-0.187018649915
376.703022091,-375.217065596,-0.187018649915
377.185351384,-375.218639969,-0.187018649915
377.659067653,-375.220186227,-0.187018649915
378.141396945,-375.2217606,-0.187018649915
378.623726237,-375.223334972,-0.187018649915
379.088829483,-375.224853117,-0.187018649915
379.55393273,-375.226371262,-0.187018649915
380.010422952,-375.227861293,-0.187018649915
380.957855491,-375.23095381,-0.187018649915
381.888061983,-375.2339901,-0.187018649915
382.353165229,-375.235508244,-0.187018649915
382.826881498,-375.237054503,-0.187018649915
383.291984744,-375.238572648,-0.187018649915
384.032704729,-375.240990434,-0.187018649915
384.480581929,-375.242452351,-0.187018649915
384.954298198,-375.24399861,-0.187018649915
385.428014467,-375.245544868,-0.187018649915
386.504636895,-375.250454102,-0.261258199881
386.978350762,-375.252614165,-0.261258199881
387.443451651,-375.254734954,-0.261258199881
387.891326581,-375.256777196,-0.261258199881
388.365040449,-375.258937259,-0.261258199881
388.830141337,-375.261058048,-0.261258199881
389.295242226,-375.263178837,-0.261258199881
390.630254036,-375.269266287,-0.261258199881
391.069515986,-375.271269254,-0.261258199881
391.534616874,-375.273390043,-0.261258199881
392.05139564,-375.275746476,-0.261258199881
392.507883549,-375.277827991,-0.261258199881
392.964371458,-375.279909506,-0.261258199881
393.412246388,-375.281951748,-0.261258199881
393.885960256,-375.28411181,-0.261258199881
394.325222206,-375.286114778,-0.261258199881
394.798936074,-375.288274841,-0.261258199881
395.281262921,-375.290474178,-0.261258199881
395.763589769,-375.292673515,-0.261258199881
396.245916616,-375.294872851,-0.261258199881
396.719630484,-375.297032914,-0.261258199881
397.193344352,-375.299192977,-0.261258199881
397.658445241,-375.301313766,-0.261258199881
398.140772088,-375.303513103,-0.261258199881
398.623098935,-375.30571244,-0.261258199881
399.114038762,-375.307951051,-0.261258199881
399.604978589,-375.310189661,-0.261258199881
400.104531395,-375.312467546,-0.261258199881
400.604084202,-375.31474543,-0.261258199881
401.07779807,-375.316905493,-0.261258199881
401.568737896,-375.319144104,-0.261258199881
402.051064744,-375.321343441,-0.261258199881
402.542004571,-375.323582052,-0.261258199881
403.032944397,-375.325820662,-0.261258199881
403.515271245,-375.328019999,-0.261258199881
404.006211072,-375.33025861,-0.261258199881
404.497150899,-375.33249722,-0.261258199881
404.996703705,-375.334775105,-0.261258199881
405.496256511,-375.33705299,-0.261258199881
405.995809317,-375.339330874,-0.261258199881
406.486749144,-375.341569485,-0.261258199881
406.98630195,-375.343847369,-0.261258199881
407.451402839,-375.345968158,-0.261258199881
407.968181604,-375.348324591,-0.261258199881
408.459121431,-375.350563201,-0.261258199881
408.958674237,-375.352841086,-0.261258199881
409.415162146,-375.354922601,-0.261258199881
409.871650055,-375.357004116,-0.261258199881
410.371202862,-375.359282001,-0.261258199881
410.853529709,-375.361481338,-0.261258199881
411.344469536,-375.363719948,-0.261258199881
411.818183404,-375.365880011,-0.261258199881
412.291897272,-375.368040074,-0.261258199881
412.748385181,-375.37012159,-0.261258199881
413.239325008,-375.3723602,-0.261258199881
414.186752744,-375.376680326,-0.261258199881
414.634627673,-375.378722567,-0.261258199881
415.091115583,-375.380804083,-0.261258199881
416.02131736,-375.385045661,-0.261258199881
416.960132116,-375.389326513,-0.261258199881
417.390781087,-375.391290206,-0.261258199881
417.847268996,-375.393371722,-0.261258199881
418.312369885,-375.395492511,-0.261258199881
419.2684106,-375.39985191,-0.261258199881
419.733511489,-375.401972699,-0.261258199881
420.215838336,-375.404172036,-0.261258199881
420.672326245,-375.406253552,-0.261258199881
421.128814155,-375.408335067,-0.261258199881
421.611141002,-375.410534404,-0.261258199881
422.076241891,-375.412655193,-0.261258199881
422.5327298,-375.414736708,-0.261258199881
422.98060473,-375.416778949,-0.261258199881
423.462931577,-375.418978286,-0.261258199881
423.928032466,-375.421099075,-0.261258199881
424.401746333,-375.423259138,-0.261258199881
425.323335131,-375.427461442,-0.261258199881
425.814274958,-375.429700053,-0.261258199881
426.296601805,-375.43189939,-0.261258199881
426.770315673,-375.434059453,-0.261258199881
427.433515089,-375.437083541,-0.261258199881
427.907228957,-375.439243604,-0.261258199881
428.372329845,-375.441364393,-0.261258199881
428.846043713,-375.443524456,-0.261258199881
429.328370561,-375.445723793,-0.261258199881
430.267185317,-375.450004645,-0.261258199881
430.740899185,-375.452164708,-0.261258199881
431.231839012,-375.454403318,-0.261258199881
431.6969399,-375.456524107,-0.261258199881
432.170653768,-375.45868417,-0.261258199881
432.652980616,-375.460883507,-0.261258199881
433.152533422,-375.463161392,-0.261258199881
433.634860269,-375.465360728,-0.261258199881
434.117187117,-375.467560065,-0.261258199881
434.599513964,-375.469759402,-0.261258199881
435.081840812,-375.471958739,-0.261258199881
435.572780638,-375.47419735,-0.261258199881
436.055107486,-375.476396686,-0.261258199881
436.546047313,-375.478635297,-0.261258199881
437.045600119,-375.480913182,-0.261258199881
437.562378884,-375.483269614,-0.261258199881
438.105002008,-375.482780912,0.0516022499769
438.638981986,-375.477092527,0.610337699721
439.172850078,-375.46477042,1.3221981494
439.715153222,-375.44613191,1.9684335991
440.248645857,-375.422624838,2.52296904885
440.773312753,-375.394932353,3.02132949862
441.314903401,-375.361470987,3.53543994838
441.856132039,-375.322590965,4.10887539812
442.405557798,-375.277948844,4.64521084788
442.95458714,-375.228670409,5.12887129766
443.520338407,-375.173216138,5.59818174744
444.076992639,-375.113487509,6.1243671972
444.615910519,-375.050181805,6.69972764694
445.162757947,-374.980759375,7.2350130967
445.717552571,-374.905696941,7.70519854648
446.297300338,-374.822487764,8.16768399627
446.876262206,-374.733975643,8.69211944603
447.462831538,-374.638419386,9.25260489578
448.039947958,-374.538580123,9.81484034552
448.607541801,-374.434399983,10.4007007953
449.174101106,-374.324733099,10.955061245
449.731161696,-374.211449511,11.4948966948
450.270115028,-374.095730501,12.1180321445
450.824721275,-373.970984427,12.6764175942
451.864268322,-373.72601538,13.2598280439
452.416292342,-373.590298199,13.8124384937
452.95863456,-373.451386853,14.3664489434
453.507831569,-373.304647913,14.9593093932
454.038947209,-373.157075013,15.5281948429
454.601644192,-372.994583948,16.1072302926
455.154385004,-372.828771204,16.6983407424
455.697041509,-372.659438424,17.3302261921
456.262666648,-372.477057555,17.8714616418
456.81825737,-372.291719512,18.4480470916
457.363538778,-372.10281621,19.1077575413
457.915128987,-371.905891141,19.647242991
458.456646398,-371.706454023,20.2184034408
459.004193477,-371.498551553,20.7916638905
459.55770051,-371.282161755,21.3526743403
460.109443529,-371.061312891,21.81498479
460.659473962,-370.836232677,22.2550702398
461.214988851,-370.601904922,22.8710306896
461.776123375,-370.358811497,23.4231161393
462.351015014,-370.104191704,23.8885765891
462.931680303,-369.84139017,24.3508870389
463.486403918,-369.58400315,24.8908974886
464.007841295,-369.336779904,25.3665079384
464.53706132,-369.085866759,25.3665079384
465.066281344,-368.834953614,25.3665079384
465.580536431,-368.592690579,25.2248933885
466.095496883,-368.351930523,25.0575538386
466.610813586,-368.111933922,24.9726392886
467.11051463,-367.879209945,24.9726392886
467.602407846,-367.65012228,24.9726392886
468.086493233,-367.424670927,24.9726392886
468.57057862,-367.199219575,24.9726392886
469.039048349,-366.981040846,24.9726392886
469.523133736,-366.755589494,24.9726392886
469.999411294,-366.533774453,24.9726392886
470.452265366,-366.322868349,24.9726392886
470.912927267,-366.108325933,24.9726392886
471.373589167,-365.893783517,24.9726392886
471.834251068,-365.6792411,24.9726392886
472.294912968,-365.464698684,24.9726392886
472.74776704,-365.25379258,24.9726392886
473.185005454,-365.0501591,24.9726392886
473.630051696,-364.842889308,24.9726392886
474.098521426,-364.62471058,24.9726392886
474.53575984,-364.4210771,24.9726392886
474.980935918,-364.214086316,24.9367247386
475.48051282,-363.981095968,25.0031851886
475.962699889,-363.751612626,25.4507956384
476.458091447,-363.509850785,26.0133810881
476.928096057,-363.275036195,26.5467415379
477.418904015,-363.024099685,27.0794019876
477.884683835,-362.781012493,27.5597374374
478.348206325,-362.533648133,28.0871478872
478.816984695,-362.277886889,28.6164833369
479.28324987,-362.017572155,29.1745187867
479.754302739,-361.748222404,29.7610792364
480.222809493,-361.474467923,30.2982896862
480.696192653,-361.192032148,30.8216751359
481.174546338,-360.901155551,31.3028855857
481.664735545,-360.596638207,31.8495460355
482.152313176,-360.287956615,32.3375814852
482.651220905,-359.965023715,32.914166935
483.139519486,-359.641611075,33.5175273847
483.631627674,-359.308408267,34.1016378344
484.112789841,-358.974470832,34.7615232841
484.576422498,-358.645541613,35.3542087339
485.01584658,-358.327191852,35.9222191836
485.452417154,-358.004940044,36.4326546334
485.886744195,-357.679670748,36.8296900832
486.311625838,-357.356185719,37.283950533
486.763919199,-357.011830688,37.283950533
487.216212561,-356.667475657,37.283950533
487.661652993,-356.328338126,37.283950533
488.100836666,-355.995202592,37.181535983
488.560858583,-355.646783149,37.140196433
489.020880499,-355.298363707,37.140196433
489.460304419,-354.965545135,37.140196433
489.872264344,-354.653527723,37.140196433
490.297956267,-354.331109732,37.140196433
490.709916192,-354.019092321,37.140196433
491.115010119,-353.7122752,37.140196433
491.506372047,-353.415858659,37.140196433
491.911465974,-353.109041538,37.140196433
492.295961904,-352.817825288,37.140196433
492.687323833,-352.521408747,37.140196433
493.071819763,-352.230192497,37.140196433
493.449449694,-351.944176537,37.140196433
493.840811623,-351.647759996,37.140196433
494.232173552,-351.351343455,37.140196433
494.63040148,-351.049726625,37.140196433
495.008031411,-350.763710664,37.140196433
495.378795344,-350.482894994,37.140196433
495.756425275,-350.196879034,37.140196433
496.134055207,-349.910863074,37.140196433
496.518551137,-349.619646823,37.140196433
496.903047067,-349.328430573,37.140196433
497.301274995,-349.026813742,37.140196433
497.692636924,-348.730397201,37.140196433
498.070266855,-348.444381241,37.140196433
498.434164789,-348.168765861,37.140196433
498.81179472,-347.882749901,37.140196433
499.19629065,-347.591533651,37.140196433
499.573920582,-347.305517691,37.140196433
499.951550513,-347.01950173,37.140196433
500.315448447,-346.74388635,37.140196433
500.699944377,-346.4526701,37.140196433
501.056976312,-346.18225501,37.140196433
501.427740245,-345.90143934,37.140196433
501.791638179,-345.62582396,37.140196433
502.16926811,-345.339808,37.140196433
502.546898042,-345.05379204,37.140196433
502.931393972,-344.762575789,37.140196433
503.329621899,-344.460958959,37.140196433
503.693519833,-344.185343579,37.140196433
504.057417767,-343.909728199,37.140196433
504.435047699,-343.623712239,37.140196433
504.785213635,-343.358497439,37.140196433
505.14224557,-343.08808235,37.140196433
505.499277505,-342.81766726,37.140196433
505.870041438,-342.53685159,37.140196433
506.227073373,-342.2664365,37.140196433
506.584105308,-341.99602141,37.140196433
506.948003242,-341.72040603,37.140196433
507.318767175,-341.43959036,37.140196433
507.682665108,-341.163974981,37.140196433
508.046563042,-340.888359601,37.140196433
508.417326975,-340.607543931,37.140196433
508.801822905,-340.31632768,37.140196433
509.172586838,-340.03551201,37.140196433
509.536484772,-339.75989663,37.140196433
509.907248704,-339.47908096,37.140196433
510.264280639,-339.208665871,37.140196433
510.621312575,-338.938250781,37.140196433
510.998942506,-338.652234821,37.140196433
511.376572437,-338.36621886,37.140196433
511.726738374,-338.101004061,37.140196433
512.083770309,-337.830588971,37.140196433
512.46140024,-337.544573011,37.140196433
512.832164173,-337.263757341,37.140196433
513.196062107,-336.988141961,37.140196433
513.553094042,-336.717726871,37.140196433
513.910125977,-336.447311782,37.140196433
514.28088991,-336.166496112,37.140196433
514.651653842,-335.885680442,37.140196433
515.001819779,-335.620465642,37.140196433
515.345119716,-335.360451133,37.140196433
515.70901765,-335.084835753,37.140196433
516.059183587,-334.819620953,37.140196433
516.409349523,-334.554406154,37.140196433
516.766381458,-334.283991064,37.140196433
517.116547395,-334.018776265,37.140196433
517.459847332,-333.758761755,37.140196433
517.796281271,-333.503947536,37.140196433
518.153313206,-333.233532447,37.140196433
518.839913081,-332.713503428,37.140196433
519.533378955,-332.188274119,37.140196433
519.876678893,-331.92825961,37.140196433
520.233710828,-331.65784452,37.140196433
520.988970691,-331.0858126,37.140196433
521.332270628,-330.825798091,37.140196433
521.668704567,-330.570983871,37.140196433
522.025736503,-330.300568782,37.140196433
522.396500435,-330.019753112,37.140196433
522.760398369,-329.744137732,37.140196433
523.103698307,-329.484123222,37.140196433
523.453864243,-329.218908423,37.140196433
523.817762177,-328.943293043,37.140196433
524.181660111,-328.667677663,37.140196433
524.545558045,-328.392062283,37.140196433
524.909455979,-328.116446903,37.140196433
525.266487914,-327.846031814,37.140196433
525.623519849,-327.575616724,37.140196433
525.994283782,-327.294801054,37.140196433
526.447439699,-326.951581902,37.140196433
526.804471634,-326.681166812,37.140196433
527.175235567,-326.400351142,37.140196433
527.532267502,-326.129936052,37.140196433
527.896165436,-325.854320672,37.140196433
528.246331372,-325.589105873,37.140196433
528.610229306,-325.313490493,37.140196433
528.97412724,-325.037875113,37.140196433
529.516541142,-324.627052188,37.140196433
529.887305074,-324.346236518,37.140196433
530.251203008,-324.070621139,37.140196433
530.965266878,-323.529790959,37.140196433
531.329164812,-323.254175579,37.140196433
531.699928745,-322.973359909,37.140196433
532.070692678,-322.692544239,37.140196433
532.44145661,-322.411728569,37.140196433
532.819086542,-322.125712609,37.140196433
533.196716473,-321.839696649,37.140196433
533.567480406,-321.558880979,37.140196433
533.951976336,-321.267664728,37.140196433
534.329606267,-320.981648768,37.140196433
534.714102197,-320.690432518,37.140196433
535.091732129,-320.404416557,37.140196433
535.462496061,-320.123600887,37.140196433
535.833259994,-319.842785217,37.140196433
536.217755924,-319.551568967,37.140196433
536.62284985,-319.244751846,37.140196433
537.007345781,-318.953535595,37.140196433
537.735141648,-318.402304836,37.140196433
538.099039582,-318.126689456,37.140196433
538.476669514,-317.840673496,37.140196433
538.854299445,-317.554657535,37.140196433
539.225063378,-317.273841865,37.140196433
539.588961312,-316.998226485,37.140196433
539.945993247,-316.727811396,37.140196433
540.316757179,-316.446995726,37.140196433
540.955295063,-315.963368738,37.140196433
541.319192997,-315.687753358,37.140196433
541.696822929,-315.401737398,37.140196433
542.07445286,-315.115721438,37.140196433
542.431484795,-314.845306348,37.140196433
542.795382729,-314.569690968,37.140196433
543.193610657,-314.268074138,37.140196433
543.550642592,-313.997659048,37.140196433
543.907674527,-313.727243958,37.140196433
544.285304458,-313.441227998,37.140196433
544.999368329,-312.900397819,37.140196433
545.356400264,-312.629982729,37.140196433
545.720298198,-312.354367349,37.140196433
546.084196132,-312.078751969,37.140196433
546.441228067,-311.80833688,37.140196433
546.811991999,-311.52752121,37.140196433
547.189621931,-311.241505249,37.140196433
547.539787867,-310.97629045,37.140196433
547.903685801,-310.70067507,37.140196433
548.466697699,-310.274251275,37.140196433
548.837461631,-309.993435605,37.140196433
549.208225564,-309.712619935,37.140196433
549.585855495,-309.426603974,37.140196433
549.963485427,-309.140588014,37.140196433
550.320517362,-308.870172924,37.140196433
550.677549297,-308.599757835,37.140196433
551.055179228,-308.313741874,37.140196433
551.412211164,-308.043326785,37.140196433
551.769243099,-307.772911695,37.140196433
552.160605028,-307.476495154,37.140196433
552.517636963,-307.206080065,37.140196433
552.874668898,-306.935664975,37.140196433
553.231700833,-306.665249885,37.140196433
553.595598767,-306.389634506,37.140196433
554.29593064,-305.859204907,37.140196433
555.010255795,-305.318719879,37.1125068831
555.367418374,-305.048477365,37.1125068831
555.738317974,-304.767840908,37.1125068831
556.116086085,-304.48200748,37.1125068831
556.535065263,-304.164992223,37.1125068831
556.899096352,-303.889552738,37.1125068831
557.263127441,-303.614113252,37.1125068831
557.634027041,-303.333476796,37.1125068831
558.004926642,-303.052840339,37.1125068831
558.382694753,-302.767006911,37.1125068831
558.767331375,-302.475976511,37.1125068831
559.138230976,-302.195340054,37.1125068831
559.509130576,-301.914703598,37.1125068831
559.886898687,-301.628870169,37.1125068831
560.27153531,-301.33783977,37.1125068831
560.717988532,-301.000036627,37.1125068831
561.109493665,-300.703809256,37.1125068831
561.494130288,-300.412778857,37.1125068831
561.87876691,-300.121748457,37.1125068831
562.24966651,-299.841112,37.1125068831
562.627434622,-299.555278572,37.1125068831
563.012071244,-299.264248172,37.1125068831
563.403576378,-298.968020802,37.1125068831
563.822555556,-298.651005545,37.1125068831
564.200323667,-298.365172117,37.1125068831
564.58496029,-298.074141717,37.1125068831
564.95585989,-297.79350526,37.1125068831
565.333628001,-297.507671832,37.1125068831
565.704527601,-297.227035375,37.1125068831
566.075427201,-296.946398919,37.1125068831
566.439458291,-296.670959433,37.1125068831
566.817226402,-296.385126005,37.1125068831
567.188126002,-296.104489548,37.1125068831
567.565894113,-295.81865612,37.1125068831
567.936793714,-295.538019663,37.1125068831
568.307693314,-295.257383206,37.1125068831
568.671724403,-294.981943721,37.1125068831
569.049492514,-294.696110293,37.1125068831
569.434129137,-294.405079893,37.1125068831
569.811897248,-294.119246465,37.1125068831
570.162191315,-293.854200923,37.1125068831
570.539959426,-293.568367494,37.1125068831
570.910859026,-293.287731038,37.1125068831
571.274890115,-293.012291552,37.1125068831
571.645789716,-292.731655095,37.1125068831
572.009820805,-292.45621561,37.1125068831
572.401325939,-292.159988239,37.1125068831
572.758488516,-291.889745725,37.1125068831
573.136256628,-291.603912297,37.1125068831
573.500287717,-291.328472812,37.1125068831
573.89179285,-291.03224544,37.1125068831
574.242086916,-290.767199899,37.1125068831
574.606118006,-290.491760413,37.1125068831
574.977017606,-290.211123957,37.1125068831
575.327311673,-289.946078413,37.1125068831
575.698211273,-289.665441957,37.1125068831
576.075979385,-289.379608528,37.1125068831
576.433141962,-289.109366015,37.1125068831
576.783436029,-288.844320473,37.1125068831
577.147467118,-288.568880987,37.1125068831
577.538972252,-288.272653616,37.1125068831
577.882397808,-288.012805045,37.1125068831
578.239560386,-287.74256253,37.1125068831
578.617328497,-287.456729102,37.1125068831
578.995096608,-287.170895675,37.1125068831
579.359127697,-286.895456189,37.1125068831
579.736895809,-286.60962276,37.1125068831
580.107795409,-286.328986304,37.1125068831
580.471826498,-286.053546819,37.1125068831
580.835857587,-285.778107333,37.1125068831
581.199888676,-285.502667848,37.1125068831
581.570788277,-285.222031391,37.1125068831
581.948556387,-284.936197963,37.1125068831
582.326324498,-284.650364535,37.1125068831
582.710961122,-284.359334135,37.1125068831
583.07499221,-284.08389465,37.1125068831
583.445891811,-283.803258193,37.1125068831
583.830528433,-283.512227793,37.1125068831
584.201428033,-283.231591337,37.1125068831
584.586064655,-282.940560938,37.1125068831
584.977569789,-282.644333566,37.1125068831
585.355337901,-282.358500138,37.1125068831
585.733106012,-282.07266671,37.1125068831
586.131479656,-281.771242368,37.1125068831
586.52298479,-281.475014997,37.1125068831
586.900752902,-281.189181568,37.1125068831
587.278521012,-280.90334814,37.1125068831
587.656289123,-280.617514712,37.1125068831
588.034057236,-280.331681283,37.1125068831
588.775856435,-279.77040837,37.1125068831
589.153624547,-279.484574942,37.1125068831
589.545129681,-279.188347571,37.1125068831
589.916029281,-278.907711114,37.1125068831
590.293797392,-278.621877686,37.1125068831
590.671565503,-278.336044258,37.1125068831
591.056202126,-278.045013858,37.1125068831
591.44770726,-277.748786487,37.1125068831
591.825475371,-277.462953059,37.1125068831
592.210111993,-277.171922659,37.1125068831
592.587880104,-276.886089231,37.1125068831
592.986253749,-276.584664889,37.1125068831
593.35715335,-276.304028431,37.1125068831
593.865423172,-275.919452546,37.1125068831
594.229454261,-275.644013061,37.1125068831
594.59348535,-275.368573576,37.1125068831
594.96438495,-275.087937119,37.1125068831
595.699315639,-274.531861177,37.1125068831
596.063346729,-274.256421691,37.1125068831
596.427377817,-273.980982207,37.1125068831
596.791408907,-273.705542721,37.1125068831
597.162308506,-273.424906265,37.1125068831
597.526339596,-273.149466779,37.1125068831
597.883502174,-272.879224265,37.1125068831
598.226927729,-272.619375694,37.1125068831
598.625301374,-272.317951352,37.1125068831
598.996200974,-272.037314895,37.1125068831
599.353363553,-271.76707238,37.1125068831
600.07455722,-271.221390381,37.1125068831
600.438588309,-270.945950896,37.1125068831
600.788882376,-270.680905353,37.1125068831
601.132307932,-270.421056782,37.1125068831
601.654314775,-270.026086955,37.1125068831
602.032082887,-269.740253527,37.1125068831
602.396113977,-269.46481404,37.1125068831
602.767013576,-269.184177584,37.1125068831
603.124176155,-268.91393507,37.1125068831
603.495075754,-268.633298614,37.1125068831
603.872843866,-268.347465185,37.1125068831
604.243743466,-268.066828728,37.1125068831
