800.0,800.0
800.0,800.0
800.0,800.0
800.0,800.0
800.0,800.0
800.0,800.0
800.0,800.0
800.0,800.0
800.000066063,800.185825194
800.000685425,800.415893662
800.002266309,800.699051467
800.004530304,801.044147993
800.007188822,801.442335988
800.009591194,801.893619378
800.012835713,802.47763244
800.016174097,802.937758933
800.01951318,803.415583509
800.022550965,803.919957062
800.024973309,804.424333945
800.026562336,804.955260726
800.027873952,805.459641721
800.029087279,805.98172065
800.030268284,806.494950811
800.032273062,807.043573945
800.034277308,807.565650437
800.036223092,808.09657603
800.038514281,808.627500245
800.040976971,809.149574776
800.043461132,809.680498123
800.045792156,810.220271067
800.048277662,810.724647644
800.051108527,811.237871356
800.054008365,811.751094684
800.0582625,812.282006799
800.064157272,812.830601926
800.070423187,813.37919294
800.076963057,813.927780757
800.084492338,814.476355886
800.098199244,815.254931339
800.1098286,815.812285644
800.121211967,816.369645027
800.131799994,816.873916583
800.141589219,817.333951044
800.149943112,817.767462707
800.157799856,818.147880813
800.165355079,818.528305028
800.171289408,818.91760785
800.178279483,819.342293654
800.185573735,819.749273981
800.192064593,820.129717844
800.19925322,820.510149162
800.207502137,820.8640058
800.215337883,821.279826486
800.22071129,821.72223482
800.226276713,822.138092088
800.232140493,822.509696238
800.239090416,822.91668259
800.247875038,823.4121386
800.257332733,823.951833715
800.265120978,824.482705747
800.272647511,825.022431248
800.277862149,825.624128365
800.2763623,826.358578836
800.274051449,827.137271507
800.273196255,827.98675773
800.271540528,828.88933578
800.270904226,829.827310411
800.268731904,830.809526952
800.263740224,831.818280003
800.258422793,832.818182446
800.25360689,833.844634188
800.249098245,834.86223842
800.245586321,835.897544323
800.243750364,836.924005721
800.241780902,838.941535561
800.239776854,839.994543152
800.238726752,841.065249773
800.238123,842.14480556
800.236437729,843.2243602
800.233530249,844.312761091
800.229647079,845.401158939
800.22512742,846.498403225
800.219396254,847.595641851
800.213192717,848.684028947
800.207639941,849.745872745
800.202301218,850.807717641
800.196336554,851.869559206
800.190071893,852.931399043
800.183004541,853.993233841
800.1748463,855.037362647
800.166269971,856.090337219
800.156437826,857.152150015
800.146574461,858.178565665
800.139412222,859.169607547
800.134625833,860.116419115
800.128774395,861.850777828
800.126408877,862.682563479
800.123550477,863.567440793
800.118545255,864.505402286
800.112467468,865.469904441
800.108933144,866.452117025
800.108843471,867.460882422
800.110785726,868.478494789
800.112522844,869.496107527
800.114174753,870.531418068
800.116700769,871.584424536
800.119725396,872.628580833
800.122265265,873.672738422
800.124608183,874.734594155
800.12709326,875.805298407
800.129357593,876.876003149
800.131408516,878.088289659
800.13380366,879.158994116
800.136754412,880.238546039
800.139337513,881.318098904
800.141361481,882.388804128
800.142495415,883.468359488
800.142126487,886.680480875
800.140437919,887.76003551
800.137646401,888.839587857
800.134723961,889.927988708
800.132057495,891.016390216
800.12954295,892.095943243
800.126748135,893.175495581
800.12329386,894.25504601
800.119828044,895.334596403
800.116262346,896.422995337
800.109711658,897.493682434
800.102325385,898.573213121
800.097831681,899.643910827
800.09488645,900.714613913
800.093207312,901.803017392
800.092435183,902.87372425
800.092579922,903.953280196
800.094252334,905.023986026
800.096692054,906.112388066
800.098676778,907.183093363
800.099885992,908.35998571
800.100340222,909.43069275
800.100775125,910.510248618
800.100611565,911.589804561
800.099650055,912.669360088
800.098454435,913.748915381
800.097342897,914.828470765
800.097064582,915.899177865
800.09825457,916.978733164
800.101749376,918.058283463
800.106860189,919.146676239
800.112100466,920.217370551
800.117854532,921.305760116
800.124209961,922.37644839
800.131755464,923.455977976
800.139984451,924.544351642
800.147831099,925.615030026
800.156099978,926.70340339
800.16487863,927.774074538
800.173367139,928.85359712
800.18034222,929.933130542
800.186717928,931.021516643
800.194802528,932.101042326
800.204707752,933.171703644
800.215640987,934.260053505
800.226425877,935.330706323
800.236294264,936.410217173
800.245408109,937.48088552
800.254783567,938.551551609
800.265179946,939.639906729
800.275889624,940.710560303
800.286146387,941.798916749
800.296304925,942.878424907
800.307042115,943.957927466
800.319971887,945.037405989
800.335282518,946.108003652
800.35092904,947.187446216
800.366573205,948.258039057
800.382539533,949.337476937
800.398625139,950.408063237
800.414792492,951.478648305
800.431113242,952.558080885
800.44766154,953.628660132
800.463706271,954.699247045
800.478765441,955.752148856
800.494217079,956.813894745
800.510633478,957.875626155
800.527585607,958.946199084
800.544074233,959.99907948
800.560254137,961.051964665
800.576107896,962.113704625
800.590932304,963.166609767
800.605881502,964.334558249
800.618702369,965.387489693
800.631097116,966.44042624
800.643051267,967.484518488
800.655434337,968.528605736
800.668004357,969.581540205
800.681321514,970.740659036
800.692759046,971.78475707
800.703290893,972.828864633
800.712167613,973.872987579
800.720235895,974.917117085
800.72833857,975.952397236
800.736161291,976.99652861
800.743193108,978.040665611
800.749022228,979.07596106
800.754859252,980.111256464
800.759749552,981.155405691
800.761861868,982.279203758
800.763231301,983.323363538
800.763926651,984.358675163
800.762740505,985.393986343
800.76117806,986.429297023
800.758904154,988.561861264
800.757956752,989.597172689
800.756955593,990.632484064
800.75627915,991.676644523
800.754317283,995.817891495
800.753854516,996.86205207
800.754029688,997.897363915
800.755284745,998.932675013
800.756383273,999.967986289
800.756544014,1003.08277068
800.755907252,1004.10923352
